Opportunity_ID,Target
10689,0.864898
10690,0.77861786
10691,0.811762
10692,0.5968245
10693,0.86450195
10694,0.86450195
10695,0.34213895
10696,0.3333952
10697,0.60396034
10698,0.4407112
10699,0.6556573
10700,0.7486619
10701,0.7486619
10702,0.79176795
10703,0.7486619
10704,0.9153802
10705,0.8621576
10706,0.37911138
10707,0.31387937
10708,0.38380253
10709,0.9032412
10710,0.6568742
10711,0.6833949
10712,0.9079691
10713,0.6833949
10714,0.556685
10715,0.91172343
10716,0.8521139
10717,0.5329768
10718,0.7998432
10719,0.85491806
10720,0.5945506
10721,0.7695517
10722,0.87769735
10723,0.8673478
10724,0.8848306
10725,0.87102515
10726,0.7311092
10727,0.35381567
10728,0.9032412
10729,0.75036514
10730,0.95253015
10731,0.22176531
10732,0.63338673
10733,0.63338673
10734,0.48747227
10735,0.9140069
10736,0.9338454
10737,0.8433292
10738,0.6615273
10739,0.70779026
10740,0.34011072
10741,0.86703527
10742,0.8260102
10743,0.29151124
10744,0.28521588
10745,0.28521588
10746,0.29274303
10747,0.29274303
10748,0.7968767
10749,0.90073055
10750,0.6758851
10751,0.63575256
10752,0.63575256
10753,0.8057733
10754,0.89142793
10755,0.90319717
10756,0.8475268
10757,0.15837876
10758,0.16961667
10759,0.119331494
10760,0.09414073
10761,0.86209935
10762,0.82783896
10763,0.7819595
10764,0.80029446
10765,0.4343167
10766,0.7352951
10767,0.8561194
10768,0.6409708
10769,0.5381432
10770,0.21792953
10771,0.17098956
10772,0.875776
10773,0.7247571
10774,0.16483311
10775,0.15717433
10776,0.28217638
10777,0.49014843
10778,0.9035633
10779,0.9120252
10780,0.86658585
10781,0.5772828
10782,0.51379734
10783,0.21552955
10784,0.915555
10785,0.63669443
10786,0.061877895
10787,0.81108457
10788,0.6406613
10789,0.10274199
10790,0.52340454
10791,0.7788979
10792,0.66863686
10793,0.8403465
10794,0.8403465
10795,0.80029446
10796,0.6386788
10797,0.5838372
10798,0.426631
10799,0.64279413
10800,0.56405455
10801,0.32776913
10802,0.3073496
10803,0.09241064
10804,0.68842834
10805,0.04154361
10806,0.82035154
10807,0.47506228
10808,0.66742915
10809,0.8564219
10810,0.06887107
10811,0.15474975
10812,0.9051502
10813,0.040939867
10814,0.041852392
10815,0.8937962
10816,0.38921034
10817,0.18335654
10818,0.8697587
10819,0.12462614
10820,0.79351115
10821,0.13359328
10822,0.05352954
10823,0.8825726
10824,0.06255137
10825,0.5333726
10826,0.8554331
10827,0.90913934
10828,0.9274101
10829,0.9002623
10830,0.8156218
10831,0.85133487
10832,0.48627904
10833,0.328678
10834,0.080401085
10835,0.7125091
10836,0.9323288
10837,0.7861564
10838,0.8579246
10839,0.1550319
10840,0.45003444
10841,0.10832244
10842,0.87302285
10843,0.868583
10844,0.7341036
10845,0.93382686
10846,0.64234555
10847,0.6537344
10848,0.11766052
10849,0.6959747
10850,0.70007783
10851,0.20765685
10852,0.8578015
10853,0.7955945
10854,0.8584475
10855,0.781117
10856,0.76295024
10857,0.59572756
10858,0.8548511
10859,0.066491276
10860,0.18736582
10861,0.03861835
10862,0.31894407
10863,0.5753436
10864,0.90957844
10865,0.91910744
10866,0.09489205
10867,0.09037521
10868,0.90140945
10869,0.14405851
10870,0.8119463
10871,0.9398228
10872,0.08070244
10873,0.4343167
10874,0.8561194
10875,0.89964145
10876,0.9186848
10877,0.9020965
10878,0.6556332
10879,0.20876232
10880,0.128248
10881,0.81357324
10882,0.54384184
10883,0.20069382
10884,0.61691856
10885,0.7440986
10886,0.6114629
10887,0.21349856
10888,0.7675252
10889,0.7885019
10890,0.7675252
10891,0.8172675
10892,0.8556361
10893,0.1598403
10894,0.8452156
10895,0.802475
10896,0.73431325
10897,0.7853569
10898,0.09135449
10899,0.76177305
10900,0.88512754
10901,0.92254424
10902,0.47024867
10903,0.15350503
10904,0.8915134
10905,0.7610047
10906,0.8491808
10907,0.77705854
10908,0.090887494
10909,0.8774044
