Opportunity_ID,Target
10689,0.5997573
10690,0.5703797
10691,0.85874844
10692,0.5211953
10693,0.9591784
10694,0.9591784
10695,0.329174
10696,0.27414376
10697,0.60637146
10698,0.5338889
10699,0.6702142
10700,0.62664115
10701,0.66072905
10702,0.72916573
10703,0.6432346
10704,0.953306
10705,0.8429243
10706,0.3936144
10707,0.38947374
10708,0.48744923
10709,0.9566505
10710,0.7929364
10711,0.84109545
10712,0.88467735
10713,0.8172352
10714,0.59662765
10715,0.83010983
10716,0.78112537
10717,0.58823746
10718,0.8803977
10719,0.78880787
10720,0.4119489
10721,0.51267827
10722,0.84234935
10723,0.83396053
10724,0.9077699
10725,0.9793536
10726,0.80500615
10727,0.5838191
10728,1.0159662
10729,0.6421541
10730,0.9854006
10731,0.19897881
10732,0.6578608
10733,0.6560153
10734,0.53303164
10735,0.95412165
10736,1.0020195
10737,0.86395705
10738,0.55242705
10739,0.5614853
10740,0.364273
10741,0.9488182
10742,0.86064297
10743,0.44504184
10744,0.44241267
10745,0.44241267
10746,0.44241267
10747,0.44241267
10748,0.8146593
10749,0.88080543
10750,0.7415916
10751,0.6950457
10752,0.6950457
10753,0.7408474
10754,0.7594281
10755,0.9309229
10756,0.9051368
10757,0.08079624
10758,0.081624955
10759,0.06539066
10760,-0.024579333
10761,0.9696397
10762,0.9209803
10763,0.8844608
10764,0.87165916
10765,0.406619
10766,0.8654275
10767,0.8654275
10768,0.5837878
10769,0.5191303
10770,0.36536455
10771,0.10975731
10772,0.8048188
10773,0.6634066
10774,0.36939514
10775,0.31731927
10776,0.37514767
10777,0.63432455
10778,0.8035825
10779,0.83042806
10780,0.6517865
10781,0.66216314
10782,0.63824403
10783,0.30441162
10784,0.8963128
10785,0.68573135
10786,0.054813106
10787,0.91845727
10788,0.7347938
10789,0.07960213
10790,0.56039244
10791,0.8970204
10792,0.6520663
10793,0.7950498
10794,0.7950498
10795,0.8909755
10796,0.6224181
10797,0.65115845
10798,0.5878266
10799,0.66363263
10800,0.5662796
10801,0.35433576
10802,0.33073926
10803,0.0067820936
10804,0.6997338
10805,-0.056367826
10806,0.86181337
10807,0.5203191
10808,0.71254086
10809,0.75871825
10810,0.006669637
10811,0.049846586
10812,0.78610253
10813,-0.004365098
10814,-0.00835477
10815,0.9740727
10816,0.5498886
10817,0.20794064
10818,0.90743643
10819,0.026109204
10820,0.8595358
10821,0.059141845
10822,-0.08103154
10823,0.93382984
10824,0.1478853
10825,0.62480134
10826,0.8504088
10827,1.0355918
10828,0.9035934
10829,0.8403939
10830,0.6490432
10831,0.81555754
10832,0.63397336
10833,0.4521645
10834,0.052344617
10835,0.57909614
10836,0.9091951
10837,0.7454991
10838,0.7154805
10839,0.06495758
10840,0.36795366
10841,0.066714704
10842,0.63795465
10843,0.62930983
10844,0.8351101
10845,0.9695556
10846,0.74831384
10847,0.75135875
10848,0.06035283
10849,0.8148117
10850,0.8064721
10851,0.24657154
10852,0.91860473
10853,0.6223176
10854,0.78297067
10855,0.73978734
10856,0.6304224
10857,0.6090698
10858,0.76982534
10859,0.031107403
10860,0.17741317
10861,-0.027716128
10862,0.3505993
10863,0.48190242
10864,0.98016155
10865,0.9245864
10866,0.095023155
10867,0.12481751
10868,0.75823635
10869,0.19338644
10870,0.5885165
10871,0.9737148
10872,-0.018071564
10873,0.42045283
10874,0.8654275
10875,0.87746686
10876,0.89424235
10877,0.9050191
10878,0.6182753
10879,0.26810306
10880,0.19938174
10881,0.89702076
10882,0.4485857
10883,0.17755091
10884,0.3909323
10885,0.9213992
10886,0.77847373
10887,0.36740515
10888,0.86789864
10889,0.9081494
10890,0.86789864
10891,0.901498
10892,0.98518467
10893,0.0766607
10894,0.93887186
10895,0.941383
10896,0.8654275
10897,0.8511633
10898,0.19030347
10899,0.6754109
10900,0.7756621
10901,0.89002943
10902,0.50054216
10903,0.06907916
10904,0.83062506
10905,0.8204407
10906,0.91947126
