Opportunity_ID,Target
10689,0.44
10690,0.438
10691,0.71
10692,0.6833333333333335
10693,0.97
10694,0.97
10695,0.68
10696,0.72
10697,0.75
10698,0.755
10699,0.6
10700,0.65
10701,0.64
10702,0.6
10703,0.59
10704,0.48
10705,0.825
10706,0.295
10707,0.45
10708,0.57
10709,0.74
10710,0.9
10711,0.88
10712,0.54
10713,0.89
10714,0.7
10715,0.8
10716,0.62
10717,0.76
10718,0.95
10719,0.84
10720,0.41
10721,0.61
10722,0.55
10723,0.48
10724,0.81
10725,0.88
10726,0.3
10727,0.61
10728,0.94
10729,0.71
10730,0.82
10731,0.76
10732,0.57
10733,0.57
10734,0.8
10735,0.78
10736,0.79
10737,0.79
10738,0.84
10739,0.85
10740,0.91
10741,0.67
10742,0.71
10743,0.3
10744,0.54
10745,0.54
10746,0.54
10747,0.54
10748,0.86
10749,0.84
10750,0.79
10751,0.24
10752,0.24
10753,0.32
10754,0.5916666666666667
10755,0.77
10756,0.68
10757,0.74
10758,0.9450000000000001
10759,0.82
10760,0.26
10761,0.94
10762,0.72
10763,0.63
10764,0.74
10765,0.46
10766,0.73
10767,0.6466666666666666
10768,0.43
10769,0.5
10770,0.83
10771,0.34
10772,0.475
10773,0.66
10774,0.4
10775,0.19
10776,0.57
10777,0.5
10778,0.94
10779,0.81
10780,0.85
10781,0.86
10782,0.6
10783,0.2
10784,0.63
10785,0.38
10786,0.58
10787,0.675
10788,0.66
10789,0.51
10790,0.63
10791,0.76
10792,0.67
10793,0.99
10794,0.99
10795,0.74
10796,0.9071428571428571
10797,0.66
10798,0.545
10799,0.47
10800,0.62
10801,0.36999999999999994
10802,0.41
10803,0.12666666666666668
10804,0.8118181818181818
10805,0.0
10806,0.87
10807,0.59
10808,0.85
10809,0.585
10810,0.12
10811,0.78
10812,0.61
10813,0.25
10814,0.31
10815,0.84
10816,0.55
10817,0.01
10818,0.62
10819,0.72
10820,0.55
10821,0.59
10822,0.14666666666666667
10823,0.67
10824,0.62
10825,0.77
10826,0.73
10827,0.95
10828,0.69
10829,0.89
10830,0.66
10831,0.76
10832,0.59
10833,0.39
10834,0.57
10835,0.6233333333333334
10836,0.93
10837,0.83
10838,0.88
10839,0.79
10840,0.43
10841,0.69
10842,0.66
10843,0.79
10844,0.65
10845,0.8166666666666668
10846,0.45
10847,0.79
10848,0.79
10849,0.83
10850,0.87
10851,0.08
10852,0.66
10853,0.57
10854,0.5700000000000001
10855,0.655
10856,0.56
10857,0.595
10858,0.7849999999999999
10859,0.38
10860,0.19
10861,0.07
10862,0.76
10863,0.6
10864,0.835
10865,0.865
10866,0.19
10867,0.27
10868,0.83
10869,0.03
10870,0.48
10871,0.7933333333333333
10872,0.13
10873,0.37
10874,0.6366666666666667
10875,0.79
10876,0.76
10877,0.82
10878,0.48
10879,0.19
10880,0.02
10881,0.48
10882,0.33
10883,0.52
10884,0.56
10885,0.84
10886,0.83
10887,0.51
10888,0.68
10889,0.72
10890,0.67
10891,0.72
10892,0.84
10893,0.42
10894,0.38
10895,0.59
10896,0.73
10897,0.58
10898,0.0
10899,0.55
10900,0.84
10901,0.89
10902,0.78
10903,0.5
10904,0.9
10905,0.88
10906,0.83
10907,0.86
10908,0.08
10909,0.85
10910,0.42
10911,0.62
10912,0.61
10913,0.425
10914,0.7250000000000001
10915,0.75
10916,0.68
10917,0.6499999999999999
10918,0.75
10919,0.16
10920,0.79
10921,0.74
10922,0.81
10923,0.7
10924,0.86
10925,0.725
10926,0.68
10927,0.78
10928,0.42
10929,0.81
10930,0.6125
10931,0.53
10932,0.87
10933,0.92
10934,0.7
10935,0.48
10936,0.825
10937,0.76
10938,0.35
10939,0.6950000000000001
10940,0.81
10941,0.71
10942,0.58
10943,0.82
10944,0.18
10945,0.18
10946,0.89
10947,0.31
10948,0.63
10949,0.78
10950,0.83
10951,0.5
10952,0.69
10953,0.08
10954,0.63
10955,0.33
10956,0.06
10957,0.28
10958,0.12
10959,0.06
10960,0.64
10961,0.59
10962,0.43
10963,0.54
10964,0.93
10965,0.24
10966,0.84
10967,0.87
10968,0.75
10969,0.93
10970,0.5
10971,0.61
10972,0.01
10973,0.4929166666666667
10974,0.3
10975,0.85
10976,0.77
10977,0.59
10978,0.56
10979,0.71
10980,0.42
10981,0.72
10982,0.65
10983,0.66
10984,0.38000000000000006
10985,0.41
10986,0.31
10987,0.61
10988,0.92
10989,0.13
10990,0.15
10991,0.08
10992,0.0
10993,0.83
10994,0.59
10995,0.64
10996,0.56
10997,0.53
10998,0.83
10999,0.7474999999999999
11000,0.58
11001,0.58
11002,0.45
11003,0.64
11004,0.73
11005,0.34
11006,0.71875
11007,0.92
11008,0.12
11009,0.79
11010,0.78
11011,0.7
11012,0.67
11013,0.245
11014,0.77
11015,0.69
11016,0.81
11017,0.68
11018,0.24
11019,0.535
11020,0.54
11021,0.67
11022,0.5299999999999999
11023,0.88
11024,0.355
11025,0.88
11026,0.88
11027,0.88
11028,0.38
11029,0.61
11030,0.54
