Opportunity_ID,Target
10689,0.5
10690,0.2
10691,0.74
10692,0.66
10693,0.84
10694,0.84
10695,0.54
10696,0.56
10697,0.62
10698,0.58
10699,0.66
10700,0.46
10701,0.36
10702,0.39
10703,0.33
10704,0.3
10705,0.7
10706,0.32
10707,0.64
10708,0.57
10709,0.75
10710,0.78
10711,0.84
10712,0.48
10713,0.81
10714,0.67
10715,0.73
10716,0.7
10717,0.78
10718,0.85
10719,0.85
10720,0.41
10721,0.71
10722,0.3
10723,0.39
10724,0.89
10725,0.87
10726,0.45
10727,0.48
10728,0.84
10729,0.85
10730,0.91
10731,0.62
10732,0.51
10733,0.51
10734,0.72
10735,0.76
10736,0.78
10737,0.55
10738,0.83
10739,0.85
10740,0.74
10741,0.77
10742,0.82
10743,0.29
10744,0.43
10745,0.43
10746,0.43
10747,0.43
10748,0.73
10749,0.69
10750,0.59
10751,0.17
10752,0.17
10753,0.33
10754,0.56
10755,0.6
10756,0.77
10757,0.75
10758,0.9
10759,0.65
10760,0.38
10761,0.88
10762,0.83
10763,0.74
10764,0.59
10765,0.43
10766,0.71
10767,0.78
10768,0.35
10769,0.41
10770,0.67
10771,0.3
10772,0.35
10773,0.55
10774,0.49
10775,0.23
10776,0.49
10777,0.35
10778,0.94
10779,0.92
10780,0.83
10781,0.81
10782,0.5
10783,0.29
10784,0.53
10785,0.47
10786,0.56
10787,0.63
10788,0.53
10789,0.44
10790,0.6
10791,0.9
10792,0.65
10793,0.86
10794,0.86
10795,0.59
10796,0.46
10797,0.41
10798,0.52
10799,0.32
10800,0.34
10801,0.32
10802,0.38
10803,0.07
10804,0.88
10805,0.0
10806,0.86
10807,0.48
10808,0.55
10809,0.57
10810,0.15
10811,0.59
10812,0.54
10813,0.35
10814,0.11
10815,0.96
10816,0.6
10817,0.1
10818,0.63
10819,0.72
10820,0.52
10821,0.51
10822,0.15
10823,0.83
10824,0.35
10825,0.61
10826,0.66
10827,0.84
10828,0.76
10829,0.86
10830,0.57
10831,0.75
10832,0.18
10833,0.25
10834,0.3
10835,0.51
10836,0.95
10837,0.68
10838,0.92
10839,0.55
10840,0.55
10841,0.8
10842,0.72
10843,0.77
10844,0.5
10845,0.83
10846,0.51
10847,0.66
10848,0.6
10849,0.79
10850,0.71
10851,0.18
10852,0.53
10853,0.73
10854,0.62
10855,0.38
10856,0.57
10857,0.64
10858,0.85
10859,0.38
10860,0.15
10861,0.1
10862,0.73
10863,0.56
10864,0.81
10865,0.96
10866,0.34
10867,0.26
10868,0.9
10869,0.13
10870,0.31
10871,0.56
10872,0.3
10873,0.37
10874,0.78
10875,0.67
10876,0.82
10877,0.89
10878,0.69
10879,0.32
10880,0.13
10881,0.35
10882,0.57
10883,0.56
10884,0.55
10885,0.79
10886,0.85
10887,0.41
10888,0.67
10889,0.67
10890,0.66
10891,0.63
10892,0.83
10893,0.56
10894,0.36
10895,0.54
10896,0.51
10897,0.5
10898,0.0
10899,0.5
10900,0.83
10901,0.88
10902,0.74
10903,0.5
10904,0.93
