Opportunity_ID,Target
10689,0.5460012
10690,0.3953136
10691,0.54473877
10692,0.5496877
10693,0.826533
10694,0.81972647
10695,0.6179922
10696,0.5956005
10697,0.55304676
10698,0.5848913
10699,0.661633
10700,0.6456514
10701,0.73833114
10702,0.7337084
10703,0.6951689
10704,0.50025344
10705,0.75858265
10706,0.74782133
10707,0.5810193
10708,0.5665482
10709,0.76523495
10710,0.76305056
10711,0.8236947
10712,0.66188514
10713,0.78423774
10714,0.54892427
10715,0.7879911
10716,0.75015306
10717,0.731868
10718,1.0239367
10719,0.84715784
10720,0.45813587
10721,0.5747176
10722,0.61737674
10723,0.5144676
10724,0.6653157
10725,1.0158503
10726,0.83642566
10727,0.62082857
10728,0.92237484
10729,0.7380815
10730,0.68919474
10731,0.6192882
10732,0.55822515
10733,0.51663
10734,0.5817833
10735,0.8586079
10736,0.9342457
10737,0.9077039
10738,0.8865018
10739,0.81676865
10740,0.46140504
10741,0.77238095
10742,0.9066963
10743,0.7490256
10744,0.7737192
10745,0.75952506
10746,0.7749362
10747,0.76056397
10748,0.785252
10749,0.8001885
10750,0.7215334
10751,0.59938425
10752,0.6244305
10753,0.56826293
10754,0.59464264
10755,0.8294232
10756,0.8536527
10757,0.89065725
10758,0.7871644
10759,0.6402191
10760,0.67438155
10761,0.8703399
10762,0.86966586
10763,0.82263327
10764,0.7801372
10765,0.6356719
10766,0.59343815
10767,0.36259547
10768,0.3766495
10769,0.5756127
10770,0.6930442
10771,0.33703405
10772,0.5029223
10773,0.6375042
10774,0.63225293
10775,0.31946546
10776,0.28408223
10777,0.7379913
10778,0.93971366
10779,0.84995335
10780,0.87232995
10781,0.6468377
10782,0.5708409
10783,0.31587315
10784,0.86087906
10785,0.29899174
10786,0.6857876
10787,0.76560324
10788,0.250852
10789,0.71737444
10790,0.5570569
10791,0.70434463
10792,0.6206632
10793,0.7771704
10794,0.7749906
10795,0.6829176
10796,0.5513341
10797,0.57975245
10798,0.4016601
10799,0.7382511
10800,0.75593853
10801,0.45073324
10802,0.6642755
10803,0.26288936
10804,0.57660085
10805,0.13457124
10806,0.73976016
10807,0.7114346
10808,0.53468823
10809,0.7197541
10810,0.32883313
10811,0.7274978
10812,0.5723174
10813,0.1989629
10814,0.22252768
10815,0.6413355
10816,0.8157582
10817,0.24308097
10818,0.8901251
10819,0.7791547
10820,0.73231
10821,0.79911256
10822,0.30033246
10823,0.71799594
10824,0.63379675
10825,0.7667955
10826,0.9189297
10827,0.85241044
10828,0.64944166
10829,0.79837584
10830,0.5069441
10831,0.7961649
10832,0.66449326
10833,0.6078351
10834,0.6909865
10835,0.5515776
10836,0.812983
10837,0.7466633
10838,0.5897217
10839,0.5989772
10840,0.3604476
10841,0.806905
10842,0.6912563
10843,0.6142894
10844,0.6563045
10845,0.58947796
10846,0.5327962
10847,0.50502264
10848,0.469308
10849,0.6773828
10850,0.71749324
10851,0.15850866
10852,0.7431006
10853,0.61371416
10854,0.8376616
10855,0.49496537
10856,0.49683398
10857,0.74625427
10858,0.61906534
10859,0.751534
10860,0.10023242
10861,0.25448352
10862,0.54639053
10863,0.5019066
10864,0.8307067
10865,0.71571577
10866,0.32897362
10867,0.53451324
10868,0.85593253
10869,0.11060259
10870,0.79941046
10871,0.73927265
10872,0.42546138
10873,0.33922178
10874,0.37639415
10875,0.7671137
10876,0.6085698
10877,0.9264196
10878,0.47138676
10879,0.45867366
10880,0.10115379
10881,0.7839428
10882,0.5666071
10883,0.60447556
10884,0.79551816
10885,0.70710677
10886,0.6053529
10887,0.44852233
10888,0.7001016
10889,0.78327733
10890,0.79298747
10891,0.7014315
10892,0.7027005
10893,0.92765546
10894,0.7704086
10895,0.90566945
10896,0.3124006
10897,0.6532661
10898,0.29442298
10899,0.57909346
10900,0.79369485
10901,0.8860756
10902,0.63582665
10903,0.50881577
10904,0.8321627
10905,0.7983577
10906,0.733664
10907,0.81978965
10908,0.45741183
10909,0.8220162
10910,0.4911213
10911,0.6810949
10912,0.56696534
10913,0.5861936
10914,0.7349429
10915,1.0039558
10916,0.6916232
10917,0.310764
10918,0.73460996
10919,0.48998913
10920,0.79242194
10921,0.8419635
10922,0.81764936
10923,0.81938505
10924,0.8286436
10925,0.56048703
10926,0.71183985
10927,0.97936535
10928,0.7754576
10929,0.82142097
10930,0.5590288
10931,0.6378173
10932,0.75114
10933,0.8544718
10934,0.6980719
10935,0.7263617
10936,0.56416947
10937,0.5913342
10938,0.5332027
10939,0.7356335
10940,0.7750184
10941,0.73724043
10942,0.6706991
10943,0.5473918
10944,0.25518718
10945,0.2884294
10946,0.833046
10947,0.68212026
10948,0.75613964
10949,0.91143525
10950,0.6302502
10951,0.8525995
10952,0.7191548
10953,0.15498614
10954,0.7775242
10955,0.47390196
10956,0.2210705
10957,0.2606225
10958,0.28644878
10959,0.2522617
10960,0.70625657
10961,0.50260246
10962,0.6359624
10963,0.5695308
10964,0.9165691
10965,0.42661008
10966,0.9568144
10967,0.81375897
10968,0.59953326
10969,0.8198222
10970,0.79965436
10971,0.7224618
10972,0.4093069
10973,0.35367128
10974,0.5814931
10975,0.80094373
10976,0.7928717
10977,0.4933612
10978,0.58249545
10979,0.74378467
10980,0.6040003
10981,0.78574395
10982,0.61551374
10983,0.5272803
10984,0.47558463
10985,0.40684786
10986,0.5048916
10987,0.5190242
10988,0.72564983
10989,0.42057633
10990,0.4002183
10991,0.31357256
10992,0.17790318
10993,0.690871
10994,0.7019512
10995,0.7437078
10996,0.86392
10997,0.4080233
10998,0.8138915
10999,0.7169223
11000,0.5138659
11001,0.53125185
11002,0.54706645
11003,0.71896034
11004,0.7754889
11005,0.4118175
11006,0.6012058
11007,0.8956797
11008,0.23737428
11009,0.7795139
11010,0.62932336
11011,0.725964
11012,0.7359284
11013,0.2737072
11014,0.62222415
11015,0.6782577
11016,0.6719313
11017,0.7578088
11018,0.31986105
11019,0.80980504
11020,0.5117858
11021,0.8459146
11022,0.6697902
11023,0.87543845
11024,0.35773277
11025,0.68015206
11026,0.7103893
11027,0.6541666
11028,0.581444
11029,0.39943406
11030,0.53742474
11031,0.8563001
11032,0.5450101
11033,0.702425
11034,0.27462605
11035,0.34109163
11036,0.8821657
11037,0.6375286
11038,0.760992
11039,0.71145177
11040,0.58458567
11041,0.73710096
11042,0.6258593
11043,0.9073256
11044,0.7479938
11045,0.3575264
11046,0.8102598
11047,0.9570942
11048,0.85166633
11049,0.25774625
11050,0.7042929
11051,0.5828353
11052,0.49107063
11053,0.5965713
11054,0.760416
11055,0.5576283
11056,0.9054853
11057,0.59432596
11058,0.4428324
11059,0.6463969
11060,0.46182954
11061,0.35248166
11062,0.20313528
11063,0.5150858
11064,0.52856743
11065,0.88461643
11066,0.44548962
11067,0.46908185
11068,0.3745628
11069,0.55688226
11070,0.6608373
11071,0.71745646
11072,0.61503565
11073,0.72340834
11074,0.5643426
11075,0.65367854
11076,0.7056959
11077,0.44703546
11078,0.851334
11079,0.4206215
11080,0.87056553
11081,0.6829837
11082,0.78920525
11083,0.41485342
11084,0.47602612
11085,0.8638487
11086,0.6521134
11087,0.83282137
11088,0.3593011
11089,0.69121844
11090,0.2463502
11091,0.5421951
11092,0.5218521
11093,0.5863004
11094,0.653983
11095,0.7030555
11096,0.7030555
11097,0.33541667
11098,0.31116456
11099,0.62132204
11100,0.8433607
11101,0.79871523
11102,0.53659993
11103,0.54087675
11104,0.40416095
11105,0.7360669
11106,0.7648045
11107,0.8804009
11108,0.81410027
11109,0.8551798
11110,0.7783747
11222,0.59389
11223,0.5060053
11224,0.39379498
11225,0.8689325
11226,0.85578334
11227,0.4222347
11228,0.7880152
11229,0.6983123
11230,0.64771914
11231,0.90265805
11232,0.90203065
11233,0.92408246
11234,0.9160899
11235,0.5516498
11236,0.81662726
11237,0.25184387
11238,0.8515972
11239,0.6332074
11240,0.34177142
11241,0.7322851
11242,0.60687965
11243,0.4282673
11244,0.7863482
11245,0.89864576
11246,0.40113086
11247,0.4541337
11248,0.60027057
11249,0.84148985
11250,0.38954484
11251,0.67093086
11252,0.6561645
11253,0.86774373
11254,0.6423174
11255,0.74501973
11256,0.76721334
11257,0.35760146
11258,0.38675666
11259,0.8483511
11260,0.8328654
11261,0.48195764
11262,0.8227489
11263,0.5841453
11264,0.49755546
11265,0.7643602
11266,0.20423388
11267,0.6573813
11268,0.5877471
11269,0.25189906
11270,0.30695364
11271,0.44531193
11272,0.78613836
11273,0.9418619
11274,0.67068064
11275,0.84507966
11276,0.46541134
11277,0.5269216
11278,0.56312895
11279,0.17802665
11280,0.6216986
11281,0.46557215
11282,0.73975456
11283,0.2913739
11284,0.32637885
11285,0.5135711
11286,0.41282704
11287,0.86409163
11288,0.642436
11289,0.6147337
11290,0.675186
11291,0.40749285
11292,0.7354415
11293,0.8084972
11294,0.76675147
11295,0.7747818
11296,0.57020503
11297,0.2355012
11298,0.78136814
11299,0.5676925
11300,0.36990786
11301,0.7865548
11302,0.6968852
11303,0.9102517
11304,0.72370166
11305,0.34404492
11306,0.60399765
11307,0.7766242
11308,0.9069261
11309,0.67798513
11310,0.92372084
11311,0.6832875
11312,0.6030759
11313,0.6367039
11314,0.6119544
11315,0.773743
11316,0.7421335
11317,0.3833786
11318,0.6137722
11319,0.85061085
11320,0.82855934
11321,0.5960827
11322,0.61731076
11323,0.70570827
11324,0.9159049
11325,0.57478535
11326,0.43515024
11327,0.6993327
11328,0.8100951
11329,0.50979847
11330,0.77974415
11331,0.5032267
11332,0.802038
11333,0.7983479
11334,0.67103493
11335,0.749313
11336,0.42344925
11337,0.4152398
11338,0.63806134
11339,0.4594739
11340,0.4659576
11341,0.6303158
11342,0.66013044
11343,0.64433515
11344,0.4572574
11345,0.57996404
11346,0.31602964
11347,0.71277785
11348,0.7661611
11349,0.8755082
11350,0.54043126
11351,0.44527394
11352,0.652724
11353,0.91965413
11354,0.34471014
11355,0.32708895
11356,0.39783916
11357,0.7217233
11358,0.818588
11359,0.34887856
11360,0.3157159
11361,0.58399826
11362,0.48959076
11363,0.5929505
11364,0.2699292
11365,0.5101351
11366,0.77218854
11367,0.56213516
11368,0.70507413
11369,0.36633688
11370,0.84769976
11371,0.8504692
11372,0.76541495
11373,0.5813039
11374,0.33334166
11375,0.5334215
11376,0.3571639
11377,0.32714057
11378,0.29733717
11379,0.75657165
11380,0.58422506
11381,0.66108954
11382,0.7659699
11383,0.59347206
11384,0.48381433
11385,0.46128362
11386,0.76736975
11387,0.29287058
11388,0.5961079
11389,0.43540904
11390,0.902151
11391,0.8915906
11392,0.85081863
11393,0.5976427
11394,0.5529163
11395,0.47333565
11396,0.7177969
11397,0.5265033
11398,0.6206874
11399,0.86667985
11400,0.92275894
11401,0.86923563
11402,0.7762846
11403,0.42553413
11404,0.7275262
11405,0.76076573
11406,0.64095545
11407,0.7318978
11408,0.5622325
11409,0.55919063
11410,0.72384286
11411,0.683934
11412,0.7861496
11413,0.7942994
11414,0.8895016
11415,0.48721498
11416,0.91188866
11417,0.8247532
11418,0.508182
11419,0.76379246
11420,0.82054216
11421,0.7356747
11422,0.4190674
11423,0.6273068
11424,0.51430416
11425,0.50023884
11426,0.726717
11427,0.7341794
11428,0.4538801
11429,0.47394484
11430,0.27245343
11431,0.334833
11432,0.34040582
11433,0.4517994
11434,0.56799936
11435,0.5763045
11436,0.2845747
11437,0.67574805
11438,0.7296072
11439,0.89486414
11440,0.80343926
11441,0.7063157
11442,0.67593205
11443,0.59845775
11444,0.48019224
11445,0.9913223
11446,0.8278189
11447,0.6796183
11448,0.49466327
11449,0.3840767
11450,0.5879947
11451,0.63303524
11452,0.62768906
11453,0.3962938
11454,0.68911064
11455,0.48246437
11456,0.76758116
11457,0.5167188
11458,0.5922459
11459,0.33214712
11460,0.33877844
11461,0.32575727
11462,0.30409116
11463,0.24007249
11464,0.34437996
11465,0.4527583
11466,0.41869348
11467,0.44692594
11468,0.3574157
11469,0.26332268
11470,0.42647266
11471,0.46039617
11472,0.554117
11473,0.74848574
11474,0.70507437
11475,0.81681955
11476,0.64642787
11477,0.62003314
11478,0.80623114
11479,0.61965495
11480,0.3634277
11481,0.26061577
11482,0.3252625
11483,0.9209877
11484,0.3040861
11485,0.18492275
11486,0.20686737
11487,0.24568576
11488,0.8276769
11489,0.51205933
11490,0.56050193
11491,0.501455
11492,0.6315245
11493,0.41705638
11494,0.3760053
11495,0.33744752
11496,0.57572085
11497,0.85325336
11498,0.25036126
11499,0.44797745
11500,0.811592
11501,0.57363594
11502,0.71193486
11503,0.57567817
11504,0.78514326
11505,0.71371853
11506,0.85439503
11507,0.64800715
11508,0.6877316
11509,0.52344924
11510,0.5359816
11511,0.5877934
11512,0.8594372
11513,0.8627429
11514,0.86844194
11515,0.17635201
11516,0.7632847
11517,0.72667855
11518,0.8538777
11519,0.75074506
11520,0.6342534
11521,0.83703244
11522,0.8245253
11523,0.65633357
11524,0.79181826
11525,0.79181826
11526,0.78541946
11527,0.7939382
11528,0.7080054
11529,0.5898148
11530,0.5697136
11531,0.57622266
11532,0.64529115
11533,0.69399124
11534,0.6771169
11535,0.64745414
11536,0.63092065
11537,0.51127005
11538,0.62054044
11539,0.571786
11540,0.67059577
11541,0.28420737
11542,0.5893566
11543,0.73898953
11544,0.5537805
11545,0.593949
11546,0.68617725
11547,0.37086818
11548,0.45037702
11549,0.3140271
11550,0.7775732
11551,0.7911955
11552,0.4296876
11553,0.35455853
11554,0.35742152
11555,0.4335239
11556,0.44866392
11557,0.42577955
11558,0.44000992
11559,0.35128075
11560,0.34462857
11561,0.69351244
11562,0.61364627
11563,0.86360836
11564,0.71718264
11565,0.87668717
11566,0.7425239
11567,0.6784153
11568,0.75146306
11569,0.67817354
11570,0.58571756
11571,0.6702502
11572,0.33914858
11573,0.59127325
11574,0.7718134
11575,0.3999123
11576,0.72398126
11577,0.6121607
11578,0.23456457
11579,0.7407898
11580,0.66926503
11581,0.8663603
11582,0.81839395
11583,0.64996207
11584,0.4237696
11585,0.70455647
11586,0.86034274
11587,0.72396594
11588,1.0070759
11589,0.93584377
11590,0.4562152
11591,0.34877467
11592,0.71749294
11594,0.75955415
11595,0.69350326
11596,0.65279263
11597,0.70820296
11598,0.8591628
11599,0.5283897
11600,0.47863418
11601,0.6289363
11602,0.7096944
11603,0.5563153
11604,0.42685086
11605,0.61449695
11606,0.4506251
11607,0.29999825
11608,0.47775394
11609,0.46160078
11610,0.85940063
11611,0.38823584
11612,0.44096702
11613,0.80968523
11614,0.85218954
11615,0.33476776
11616,0.30129635
11617,0.23357235
11618,0.42972624
11619,0.30988854
11620,0.6525947
11621,0.17964828
11622,0.27742338
11623,0.6951306
11624,1.0278301
11625,0.74582154
11626,0.85758173
11627,1.0184321
11628,0.6296512
11629,0.6543785
11630,0.80793816
11631,0.60975015
11632,0.75532794
11633,0.43860322
11634,0.44823125
11635,0.95765907
11636,0.73909
11637,0.35204688
11638,0.6334623
11639,0.62766874
11640,0.85710603
11641,0.3396328
11642,0.3717194
11643,0.73806804
11644,0.5716723
11645,0.75759137
11646,0.7447907
11647,0.6586075
11648,0.16399416
11649,0.562865
11650,0.49648622
11651,0.91754806
11652,0.7633718
11653,0.5456645
11654,0.66677016
11655,0.3954739
11656,0.77449834
11657,0.67766887
11658,0.7024039
11659,0.75533766
11660,0.4951893
11661,0.7925818
11662,0.57079935
11663,0.8502698
11664,0.716446
11665,0.75045216
11666,0.54437405
11668,0.27555627
11669,0.7736869
11670,0.70776373
11671,0.86987317
11672,0.8941716
11673,0.4472688
11674,0.6069038
11675,0.9105334
11676,0.40256348
11677,0.8605008
11678,0.86568224
11679,0.75680393
11680,0.64021444
11681,0.60893923
11682,0.28046137
11683,0.23476106
11684,0.3500697
11685,0.37054354
11686,0.48725662
11687,0.5255572
11688,0.5663333
11689,0.4323004
11690,0.33191398
11691,0.35160178
11692,0.5832855
11693,0.3558027
11694,0.76662123
11695,0.46021047
11696,0.6428946
11697,0.8931762
11698,0.50697464
11699,0.5311982
11700,0.9359281
11701,0.7257136
11702,0.6834016
11703,0.68904346
11704,0.7344868
11705,0.58853877
11706,0.24390021
11707,0.8884462
11708,0.48253313
11709,0.7604874
11710,0.7362063
11711,0.64854485
11712,0.54422784
11713,0.76647943
11714,0.32620096
11715,0.34715435
11716,0.32560003
11717,0.8852537
11718,0.54890317
11719,0.62981415
11720,0.65297234
11721,0.9944292
11722,0.6594621
11723,0.82434803
11724,0.6177653
11725,0.7773341
11726,0.61526346
11727,0.79305756
11728,0.75709856
11729,0.55952626
11730,0.937037
11731,0.686502
11732,0.69189966
11733,0.70258266
11734,0.811311
11735,0.5643186
11736,0.8234701
11737,0.8672502
11738,0.5877408
11739,0.6779173
11740,0.34347492
11741,0.50097257
11742,0.6960572
11743,0.49270558
11744,0.55967367
11745,0.52289903
11746,0.33872348
11747,0.8374995
11748,0.38614553
11749,0.7978899
11750,0.92415607
11751,0.5003921
11752,0.43209502
11753,0.517196
11754,0.8404255
11755,0.97087365
11756,0.77558863
11757,0.51559037
11758,0.77533793
11759,0.8471205
11760,0.675068
11761,0.7809484
11762,0.71437156
11763,0.91835594
11764,0.91291237
11765,0.43147856
11766,0.6470845
11767,0.47197834
11768,0.9088903
11769,0.6065142
11770,0.57738805
11771,0.5459497
11772,0.62528247
11773,0.6988703
11774,0.38880324
11775,0.37430084
11776,0.38144493
11777,0.49481955
11778,0.7217823
11779,0.34919232
11780,0.6118505
11781,0.867156
11782,0.72233343
11783,0.7627965
11784,0.83029133
11785,0.9490006
11786,0.48829222
11787,0.62139153
11788,0.6182888
11789,0.73520136
11790,0.44083586
11791,0.9333255
11792,0.24154526
11793,0.40937364
11794,0.46694025
11795,0.69080794
11796,0.772382
11797,0.5453228
11798,0.36250868
11799,0.4396057
11800,0.6935365
11801,0.52857554
11802,0.7437371
11803,0.6347575
11804,0.4172606
11805,0.5504873
11806,0.7507051
11807,0.7938175
11808,0.16797614
11809,0.29532355
11810,0.27103794
11811,0.7806896
11812,0.4835843
11813,0.12515
11814,0.4702478
11815,0.39793736
11816,0.28026712
11817,0.2561289
11818,0.2540171
11819,0.46279857
11820,0.5905328
11821,0.8069009
11822,0.70143855
11823,0.1243619
11824,0.5439617
11825,0.025303662
11826,0.40685833
11827,0.39824766
11828,0.24976692
11829,0.61299366
11830,0.34482387
11831,0.3007862
11832,0.74398834
11833,0.73129404
11834,0.12699676
11835,0.7434455
11836,0.7298359
11837,0.7420676
11838,0.75460696
11839,0.75834227
11840,0.7540382
11841,0.13874087
11842,0.2215176
11843,0.46560034
11844,0.68875283
11845,0.58848935
11846,0.6568576
11847,0.6710287
11848,0.6904274
11849,0.6852141
11850,0.611333
11851,0.6738109
11852,0.66067195
11853,0.40350407
11854,0.5563634
11855,0.41182312
11856,0.38941458
11857,0.72482944
11858,0.6513411
11859,0.6288283
11860,0.6930362
11861,0.30334273
11862,0.32350427
11863,0.35823876
11864,0.34136227
11865,0.3575281
11866,0.35835302
11867,0.36058366
11868,0.6893732
11869,0.59760356
11870,0.33093673
11871,0.15791509
11872,0.671569
11873,0.60625756
11874,0.7080317
11875,0.23383653
11876,0.35991958
11877,0.60773903
11878,0.46028537
11879,0.5622965
11880,0.37863404
11881,0.36868998
11882,0.28004903
11883,0.35076028
11884,0.23133355
11885,0.55518854
11886,0.71371126
11887,0.6427923
11888,0.59694815
11889,0.23975308
11890,0.61089134
11891,0.5813973
11892,0.5804975
11893,0.5748694
11894,0.52387834
11895,0.51522106
11896,0.350423
11897,0.6443497
11898,0.66689897
11899,0.77007484
11900,0.56242085
11901,0.4706614
11902,0.57607657
11903,0.6813676
11904,0.6775845
11905,0.5341704
11906,0.4188457
11907,0.50272167
11908,0.40598923
11909,0.49596587
11910,0.50298303
11911,0.5880102
11912,0.55226
11913,0.5421289
11914,0.44973746
11915,0.3296076
11916,0.56557006
11917,0.21080364
11918,0.60740405
11919,0.6264069
11920,0.2219412
11921,0.6001862
11922,0.67679137
11923,0.51015824
11924,0.36020154
11925,0.6155411
11926,0.8412479
11927,0.8169947
11928,0.3141216
11929,0.32478988
11930,0.261226
11931,0.62616694
11932,0.30602527
11933,0.6369533
11934,0.38368908
11935,0.6774812
11936,0.63461536
11937,0.5800422
11938,0.9232811
11939,0.8874848
11940,0.3132469
11941,0.6639043
11942,0.18921918
11943,0.7548547
11944,0.4350502
11945,0.2995021
11946,0.19499591
11947,0.23871022
11948,0.59332937
11949,0.39218286
11950,0.14248314
11951,0.51541835
11952,0.5842602
11953,0.5503224
11954,0.5922015
11955,0.74971086
11956,0.6969575
11957,0.09071264
11958,0.24304959
11959,0.49704343
11960,0.33283037
11961,0.63550633
11962,0.5005334
11963,0.46058995
11964,0.62006986
11965,0.7341218
11966,0.8476173
11967,0.6674285
11968,0.7553264
11969,0.7122348
11970,0.660968
11971,0.32714573
11972,0.6763056
11973,0.314018
11974,0.7261376
11975,0.7442548
11976,0.73276395
11977,0.7340125
11978,0.44098896
11979,0.72249174
