Opportunity_ID,Target
10689,0.5857620197694245
10690,0.5371246549597952
10691,0.6902109258478217
10692,0.4185408974409369
10693,0.725301231029421
10694,0.725301231029421
10695,0.48735376629476673
10696,0.48735376629476673
10697,0.6013358408502018
10698,0.5775385447994801
10699,0.6036086460425917
10700,0.5753646533568422
10701,0.6010940963276644
10702,0.5749101084426578
10703,0.5889934158986482
10704,0.7149869648940268
10705,0.662612607205759
10706,0.4359587211013949
10707,0.42500216279490727
10708,0.43330261278040527
10709,0.741522055803734
10710,0.608649446514166
10711,0.6311332652843924
10712,0.6573630263890414
10713,0.608649446514166
10714,0.46805898466967594
10715,0.7321657261550547
10716,0.6490059075263168
10717,0.507014543771673
10718,0.6841734659111616
10719,0.6206898209149313
10720,0.2642127342579092
10721,0.6207024930736956
10722,0.7468850867322867
10723,0.7361172138284914
10724,0.7092466685307083
10725,0.7249270476818079
10726,0.6230778605144283
10727,0.35280602722145793
10728,0.7168886568105188
10729,0.5227381495311872
10730,0.7665334904233192
10731,0.1778616764518661
10732,0.528795296695624
10733,0.528795296695624
10734,0.507014543771673
10735,0.7369032080913719
10736,0.721359917824939
10737,0.6982924636894003
10738,0.6350555708385842
10739,0.6281580019046024
10740,0.4075460740274952
10741,0.725301231029421
10742,0.698640489199097
10743,0.5635242672713551
10744,0.5383816878315503
10745,0.5383816878315503
10746,0.5383816878315503
10747,0.5383816878315503
10748,0.7017871527983692
10749,0.7301825624733833
10750,0.5829121088953715
10751,0.5217634789552538
10752,0.5217634789552538
10753,0.6738982677074521
10754,0.6656609956845891
10755,0.7172341737074579
10756,0.670807832741426
10757,0.08099529168062373
10758,0.01019202363367799
10759,0.0866009840549771
10760,0.07219975973065557
10761,0.6972032483204872
10762,0.6627694418701369
10763,0.6627694418701369
10764,0.6621577678641792
10765,0.4632440850850701
10766,0.5803366821289224
10767,0.5922685003107406
10768,0.4645468583473127
10769,0.5089165945188685
10770,0.5084184640975272
10771,0.1382241631171424
10772,0.7361172138284914
10773,0.7304606360432799
10774,0.39366212406455736
10775,0.3110118307389441
10776,0.38511241262413676
10777,0.6270468213049314
10778,0.6408230781233084
10779,0.6953299383116315
10780,0.6758961781760766
10781,0.674427457295235
10782,0.4710791487317952
10783,0.45695174571810676
10784,0.7015555696955346
10785,0.5070381001433085
10786,0.0727597529191744
10787,0.6884215196286336
10788,0.5883036957994088
10789,0.16457263097580613
10790,0.47875858887038863
10791,0.6939795450892079
10792,0.46884836973643934
10793,0.6837131526726429
10794,0.6837131526726429
10795,0.6621577678641792
10796,0.6231726841116594
10797,0.6231726841116594
10798,0.6011337397535087
10799,0.597443241140837
10800,0.597443241140837
10801,0.4189730339463882
10802,0.48211828832023096
10803,0.08336790532565015
10804,0.6671962932151534
10805,0.09360147574306028
10806,0.6690775142701676
10807,0.46854057653826786
10808,0.5517819393989012
10809,0.639997535231003
10810,0.029541428078130306
10811,0.20897061761572105
10812,0.6785649076899577
10813,0.05687990829866054
10814,0.05687990829866054
10815,0.6715308220514233
10816,0.49334040160500336
10817,0.35695419740267736
10818,0.6911702512923673
10819,0.09167897928091388
10820,0.6266511864808546
10821,0.08099529168062373
10822,0.0429370907254948
10823,0.717625840112239
10824,0.13393259380452355
10825,0.6572814447110402
10826,0.6342077074301324
10827,0.7648068870057646
10828,0.7214339285654708
10829,0.6093716665479264
10830,0.6457582156000761
10831,0.6358870113191851
10832,0.4695427176777288
10833,0.4727904277161281
10834,0.06799970860446325
10835,0.5627409642511257
10836,0.6968974230582082
10837,0.6574701473593124
10838,0.6170720681108024
10839,0.06395298844133983
10840,0.45881129665998455
10841,0.1987134657239324
10842,0.6114091678271155
10843,0.6171831370951534
10844,0.629710078630078
10845,0.701007946970026
10846,0.5039598560641775
10847,0.5144404784364012
10848,0.07294459638977886
10849,0.7020941068303961
10850,0.6837615914621457
10851,0.2959174631444269
10852,0.760174985414314
10853,0.6235032835661447
10854,0.6695213420747649
10855,0.638713499546809
10856,0.652877636611582
10857,0.5495922176870445
10858,0.6702192977460818
10859,0.1401632177431107
10860,0.2617000514477069
10861,0.04491843588769958
10862,0.4790707237751537
10863,0.4271995266681613
10864,0.6925471974002211
10865,0.6761535601904147
10866,0.06453212968964525
10867,0.31503920319785533
10868,0.6739733349694722
10869,0.39009361007401017
10870,0.5964877724555038
10871,0.7138195423489101
10872,0.10216923646987892
10873,0.4632440850850701
10874,0.5922685003107406
10875,0.7079952042479538
10876,0.7450758444356984
10877,0.6827984615367357
10878,0.6198289475293846
10879,0.33325217982887134
10880,0.33574659319302586
10881,0.6627694418701369
10882,0.42596852371402727
10883,0.4964649335183589
10884,0.5225819075314282
10885,0.6139434193458954
10886,0.6230496535205391
10887,0.34015893336254066
10888,0.6696186617924441
10889,0.6884215196286336
10890,0.6696186617924441
10891,0.6621577678641792
10892,0.6986623594804243
10893,0.08099529168062373
10894,0.6621577678641792
10895,0.6866280087928442
10896,0.5803366821289224
10897,0.5922685003107406
10898,0.2770187781268307
10899,0.5710143762823069
10900,0.6969933836678515
10901,0.713643224102805
10902,0.49896192439105763
10903,0.04945525681468702
10904,0.6335915021190806
10905,0.6780858865654813
10906,0.6627694418701369
10907,0.616303350420609
10908,0.06444238169234914
10909,0.7428766129503217
10910,0.07708295719769304
10911,0.6957821780218244
10912,0.6412685267793854
10913,0.5918336035651908
10914,0.08709047032465045
10915,0.7354229577617136
10916,0.7149570846307787
10917,0.3956486017934213
10918,0.6206898209149313
10919,0.3212838014961441
10920,0.6028128790347704
10921,0.7299008126314396
10922,0.4959708052095362
10923,0.6884215196286336
10924,0.6884215196286336
10925,0.6379630986585181
10926,0.18937134973612835
10927,0.09831119739656372
10928,0.675903491937038
10929,0.6610834784529676
10930,0.6052290609871529
10931,0.6167604076015603
10932,0.7320979720341005
10933,0.6610834784529676
10934,0.5476653304228125
10935,0.6076984700306352
10936,0.5657589483057641
10937,0.09026367256838189
10938,0.4671576735899525
10939,0.5821959501506226
10940,0.5719885321632663
10941,0.14804698322114312
10942,0.13224650363610696
10943,0.14179698322114315
10944,0.04023538684017627
10945,0.46568677710332895
10946,0.7315881124556718
10947,0.6265980668521507
10948,0.4583976290253117
10949,0.6009459890936542
10950,0.12762225918227024
10951,0.08099529168062373
10952,0.6817776427029983
10953,0.34844773150631503
10954,0.6817776427029983
10955,0.3079459530470685
10956,0.3209967247754663
10957,0.27305625616529905
10958,0.28610702789369674
10959,0.042207266053921645
10960,0.6614964637361102
10961,0.6944741334250634
10962,0.09585141704938685
10963,0.058867892516310284
10964,0.6498592088015234
10965,0.02747976875107131
10966,0.6755193477792197
10967,0.6931004421300595
10968,0.04314024473843826
10969,0.7217900998389642
10970,0.4167031433635346
10971,0.5994522390571839
10972,0.21725235105908833
10973,0.27849308479959883
10974,0.4643736671147911
10975,0.672043036278597
10976,0.6905019011349836
10977,0.6729202997926811
10978,0.6280048304663453
10979,0.7611753373635025
10980,0.6604541791978429
10981,0.6862452914616819
10982,0.3881991214842392
10983,0.3881991214842392
10984,0.09710346441735335
10985,0.07957998496809174
10986,0.5922685003107406
10987,0.5922685003107406
10988,0.4712600471467584
10989,0.36537210749489857
10990,0.32291367374680313
10991,0.3953886695153133
10992,0.11184618711397847
10993,0.6796864043028537
10994,0.07838190059418108
10995,0.5132870597526745
10996,0.5033621789066149
10997,0.3707072611880596
10998,0.7138195423489101
10999,0.5472703273186401
11000,0.0999644372612766
11001,0.4322411356980533
11002,0.5795380312158023
11003,0.14417386645637578
11004,0.706595082725961
11005,0.38185998938133076
11006,0.470804620342939
11007,0.6884215196286336
11008,0.3507907297921674
11009,0.7709253823152111
11010,0.7545359639014184
11011,0.6412685267793854
11012,0.6141496546711579
11013,0.2856126942894343
11014,0.48182676954788983
11015,0.520668994703355
11016,0.0485741969573686
11017,0.6819409518736983
11018,0.3923569832183797
11019,0.6929334489989974
11020,0.30412265530999194
11021,0.6702252274193256
11022,0.6724231025803667
11023,0.6595599598273263
11024,0.3296950255068925
11025,0.6742429661244425
11026,0.6742429661244425
11027,0.6441446805371008
11028,0.536974931042324
11029,0.7361172138284914
11030,0.4574580097491035
11031,0.7376882151034846
11032,0.37164838932650884
11033,0.7545021689717052
11034,0.0432235206334623
11035,0.05732241029979586
11036,0.6744908851963246
11037,0.7414604176983739
11038,0.7014993486514066
11039,0.6753917372193079
11040,0.11252966733591133
11041,0.6821608225677749
11042,0.6116011343235487
11043,0.6395500862047969
11044,0.5227642880401747
11045,0.10552847946352681
11046,0.5879710625804557
11047,0.6312205598824259
11048,0.6610834784529676
11049,0.43126181084084136
11050,0.4695427176777288
11051,0.7138132976882055
11052,0.024223850530124394
11053,0.06799970860446325
11054,0.0
11055,0.3730986366164785
11056,0.11196758506176194
11057,0.4620717427144127
11058,0.06674570968841854
11059,0.5519569141945523
11060,0.46628191540798813
11061,0.4524735680984949
11062,0.033589036453052765
11063,0.5922685003107406
11064,0.5922685003107406
11065,0.6810486725932169
11066,0.6836881726964764
11067,0.5933568253773338
11068,0.6729202997926811
11069,0.10042943163786067
11070,0.6851591910988798
11071,0.09167897928091388
11072,0.7138132976882055
11073,0.5763978653014907
11074,0.5729247162343618
11075,0.4630576810044523
11076,0.662612607205759
11077,0.6390725934388657
11078,0.473649706922364
11079,0.5350625578073921
11080,0.6368389067039416
11081,0.5831832100392853
11082,0.09026367256838189
11083,0.03872802062252079
11084,0.1534299979448743
11085,0.6786971653401752
11086,0.5617272593126372
11087,0.7228507954607932
11088,0.05131865209701307
11089,0.07953503939174397
11090,0.054950396535815446
11091,0.4892287167050056
11092,0.6205032683974421
11093,0.6102624285456512
11094,0.6552666658979872
11095,0.6257363573260419
11096,0.6257363573260419
11097,0.375134751190347
11098,0.3259691078454671
11099,0.5076929033743122
11100,0.49964028399369687
11101,0.5914036490269443
11102,0.5703072078500073
11103,0.49408252192174623
11104,0.701007946970026
11105,0.12455514846900287
11106,0.08423449352309513
11107,0.16088471972039373
11108,0.7093885742452111
11109,0.6487671126997643
11110,0.666571633972324
11222,0.6343031108570027
11223,0.5803366821289224
11224,0.5803366821289224
11225,0.11196758506176194
11226,0.6910024749173928
11227,0.13279200588629014
11228,0.5748758878505426
11229,0.6795123381271042
11230,0.5869590461333957
11231,0.6864905630101074
11232,0.688298363298445
11233,0.7577500497925971
11234,0.6904932412314576
11235,0.13734232522066336
11236,0.6865050079886357
11237,0.3663165040610924
11238,0.6043862317127208
11239,0.09396314722682882
11240,0.06311164447988526
11241,0.6620089678649995
11242,0.6938139028391184
11243,0.38594854745813867
11244,0.10617884067817658
11245,0.726929900272786
11246,0.030538862606373153
11247,0.10510666919685412
11248,0.5871720752141736
11249,0.726929900272786
11250,0.2498899817505608
11251,0.6627694418701369
11252,0.5100315754659516
11253,0.6248648450539269
11254,0.6768266036372639
11255,0.6985316321027467
11256,0.7648068870057646
11257,0.06719299152214567
11258,0.049859487444906356
11259,0.7630520920217565
11260,0.7138195423489101
11261,0.3823732898904134
11262,0.7461899072209137
11263,0.7101511938827237
11264,0.6375618118847709
11265,0.06850161040556411
11266,0.07119914020728527
11267,0.7468850867322867
11268,0.7361172138284914
11269,0.33714792114691783
11270,0.3233369953466361
11271,0.3302300205375752
11272,0.667935875032812
11273,0.6906170404326551
11274,0.7104375004443274
11275,0.726929900272786
11276,0.5922685003107406
11277,0.5803366821289224
11278,0.5676648944154948
11279,0.3247319402093641
11280,0.5640776598841761
11281,0.5592670120925906
11282,0.6812919156735122
11283,0.25364317634421296
11284,0.2801411510424971
11285,0.45799005914838276
11286,0.40623980984847224
11287,0.7731125466827129
11288,0.49429235963760076
11289,0.4763978036835672
11290,0.5266885746879186
11291,0.41305450312473724
11292,0.10533536694611212
11293,0.6621577678641792
11294,0.18473938553364588
11295,0.4815799715551039
11296,0.07746272723232311
11297,0.045604773652324064
11298,0.4632702281229881
11299,0.7032018769785984
11300,0.4919001901725695
11301,0.7075930296321948
11302,0.539693258514969
11303,0.6715308220514233
11304,0.5766649285592134
11305,0.4176050767882595
11306,0.09883577739604216
11307,0.10434204063881095
11308,0.7611753373635025
11309,0.6718028007941801
11310,0.5619759454400849
11311,0.5507432906932708
11312,0.47604021307928335
11313,0.6604541791978429
11314,0.09572068529770164
11315,0.448125415011023
11316,0.6968974230582082
11317,0.37208908263750873
11318,0.6422916491788522
11319,0.7234177564206867
11320,0.6985846573368811
11321,0.45009753455091656
11322,0.7361172138284914
11323,0.7361172138284914
11324,0.7194856507971561
11325,0.0924908989489754
11326,0.06385104578858111
11327,0.11366437650309438
11328,0.6473352829907114
11329,0.08423449352309513
11330,0.09167897928091388
11331,0.41632662707513113
11332,0.6254115318593418
11333,0.726929900272786
11334,0.6985846573368811
11335,0.6829037249525904
11336,0.46835698126129904
11337,0.4737015589363181
11338,0.46385561770649647
11339,0.5064339382248189
11340,0.44484133441264334
11341,0.07459783625449176
11342,0.6309195070379164
11343,0.6198289475293846
11344,0.49276734643152825
11345,0.5825624444944291
11346,0.06776534779020073
11347,0.5043095566269404
11348,0.7568845526938499
11349,0.675903491937038
11350,0.09572068529770164
11351,0.02481208582424204
11352,0.7228112990963638
11353,0.647344128266988
11354,0.0432235206334623
11355,0.09572068529770164
11356,0.4690720783528123
11357,0.6257332400308171
11358,0.11196758506176194
11359,0.0389478639369791
11360,0.4231972489846214
11361,0.4887698520965337
11362,0.4945653278137331
11363,0.07169565255670565
11364,0.0429370907254948
11365,0.7180652267753906
11366,0.6182943177750209
11367,0.04521150485111204
11368,0.6985846573368811
11369,0.0285508783887234
11370,0.6906170404326551
11371,0.6906170404326551
11372,0.615438804034363
11373,0.0669834540249226
11374,0.29225566179388546
11375,0.5070381001433085
11376,0.4231972489846214
11377,0.42463740948609274
11378,0.4238984535170228
11379,0.7086615434061838
11380,0.49272125866444433
11381,0.5846500918520003
11382,0.6939795450892079
11383,0.7088979641813384
11384,0.7196658370851337
11385,0.052787776747088386
11386,0.6082383085424204
11387,0.40717339127141877
11388,0.6428128151086401
11389,0.10441825340257271
11390,0.0705781058578969
11391,0.0705781058578969
11392,0.09026367256838189
11393,0.7468850867322867
11394,0.7361172138284914
11395,0.4812842645682471
11396,0.6880309011969828
11397,0.42952756193117037
11398,0.6237200104968101
11399,0.5842186079652084
11400,0.6951987803841808
11401,0.6395216887918098
11402,0.5915695246205421
11403,0.3189181950126295
11404,0.09831119739656372
11405,0.09831119739656372
11406,0.20023507313490288
11407,0.5192960054926656
11408,0.5569662756124251
11409,0.4591237477322189
11410,0.43131102188591103
11411,0.5923378624555159
11412,0.706595082725961
11413,0.5719885321632663
11414,0.7249270476818079
11415,0.03254404458712864
11416,0.6996254127279689
11417,0.7138132976882055
11418,0.32811585368229174
11419,0.7230585604989666
11420,0.4886182359078691
11421,0.0816875179982409
11422,0.08178116639586969
11423,0.5712617269178055
11424,0.6156578010833219
11425,0.5722511288510443
11426,0.6654496170284439
11427,0.633957122194922
11428,0.08178116639586969
11429,0.08178116639586969
11430,0.059378205362350035
11431,0.0736976652806481
11432,0.0736976652806481
11433,0.10992643642638562
11434,0.10992643642638562
11435,0.5790762139133829
11436,0.34166634277861935
11437,0.38759812776323144
11438,0.10684485591653167
11439,0.6796864043028537
11440,0.679670409419099
11441,0.5752725442750736
11442,0.0864447107304544
11443,0.5132870597526745
11444,0.39340235998695666
11445,0.7228279146442238
11446,0.7083176765913123
11447,0.05478127107233423
11448,0.058834717542747085
11449,0.08178116639586969
11450,0.5832730799455919
11451,0.39108700723960044
11452,0.4840779444937076
11453,0.3421551298960784
11454,0.4545389200598341
11455,0.0654669356583969
11456,0.6944741334250634
11457,0.3993312695185533
11458,0.2571324944793689
11459,0.04713702195312673
11460,0.2344030120342655
11461,0.31067686727992894
11462,0.31067686727992894
11463,0.31067686727992894
11464,0.34698639108945273
11465,0.40008044740976567
11466,0.36551011404994876
11467,0.36551011404994876
11468,0.31067686727992894
11469,0.31067686727992894
11470,0.5118964764150454
11471,0.49743018428021396
11472,0.6342077074301324
11473,0.7079952042479538
11474,0.6079629931170046
11475,0.760174985414314
11476,0.6884366734884031
11477,0.6202941143572196
11478,0.7568845526938499
11479,0.4235921451804604
11480,0.2907901066220701
11481,0.10456553289838406
11482,0.090246072980086
11483,0.08099529168062373
11484,0.05490802908491517
11485,0.2344030120342655
11486,0.19835216624252955
11487,0.07143535594905268
11488,0.670807832741426
11489,0.6952744270558534
11490,0.36762678441776014
11491,0.31149230181304205
11492,0.553228695127547
11493,0.40434588306081604
11494,0.43856089083257765
11495,0.3550290858648353
11496,0.13748636543289475
11497,0.5474301842802141
11498,0.04313772912038764
11499,0.48327588465772237
11500,0.7361144718499232
11501,0.7001288921115174
11502,0.6453859265523622
11503,0.5910487569385432
11504,0.6393644532315437
11505,0.6681740011525867
11506,0.6996254127279689
11507,0.15740625200818661
11508,0.6509928810678437
11509,0.5919366955615294
11510,0.48043790085664995
11511,0.7252643210336577
11512,0.7194856507971561
11513,0.6675555490449083
11514,0.670807832741426
11515,0.22857519521459002
11516,0.6819706851712563
11517,0.6103874294707948
11518,0.07294459638977886
11519,0.7166557273048062
11520,0.6827850235476742
11521,0.6881105358817671
11522,0.6827956276835266
11523,0.08762750979627357
11524,0.6972032483204872
11525,0.6972032483204872
11526,0.6972032483204872
11527,0.6972032483204872
11528,0.7265121046061024
11529,0.7315344966853836
11530,0.051950325888413876
11531,0.11845094346805504
11532,0.6174674062089708
11533,0.5227552845124137
11534,0.6473266036372639
11535,0.3868211553403197
11536,0.7120675577195091
11537,0.555152541389096
11538,0.06799970860446325
11539,0.4663476166396284
11540,0.7233077801474044
11541,0.34255462943524195
11542,0.7315344966853836
11543,0.7589309601582261
11544,0.4875497221338801
11545,0.4766595997363877
11546,0.5382388001173081
11547,0.4815189991863448
11548,0.4987951327473389
11549,0.4706335750497767
11550,0.1469581095025225
11551,0.511553179951895
11552,0.46139596838953717
11553,0.26045413296140063
11554,0.46139596838953717
11555,0.08558808146090834
11556,0.05439352841962529
11557,0.5707759701885695
11558,0.33574659319302586
11559,0.44328492643040585
11560,0.4077512185652372
11561,0.08880917265167224
11562,0.09572068529770164
11563,0.6875237727938208
11564,0.6073437601404048
11565,0.6710233778743186
11566,0.39292585515976086
11567,0.6393908651040653
11568,0.4507917741207154
11569,0.6906170404326551
11570,0.425662840917753
11571,0.5404400027505927
11572,0.235274210236574
11573,0.5406832035209207
11574,0.5554030762712308
11575,0.524729332079617
11576,0.6604541791978429
11577,0.507014543771673
11578,0.4787560992832421
11579,0.13044768228475018
11580,0.6700320647557931
11581,0.6514052171094703
11582,0.5788276198529669
11583,0.687086132529877
11584,0.5081858090546849
11585,0.5775903773877389
11586,0.6604541791978429
11587,0.687086132529877
11588,0.7228279146442238
11589,0.7228279146442238
11590,0.6226349200357145
11591,0.360763566490489
11592,0.37214053975604605
11594,0.670807832741426
11595,0.6509928810678437
11596,0.6653886341341446
11597,0.6255562490863028
11598,0.7194856507971561
11599,0.7252643210336577
11600,0.5875718291396892
11601,0.6614964637361102
11602,0.6911702512923673
11603,0.14616979088766288
11604,0.3800555008158518
11605,0.507014543771673
11606,0.3800555008158518
11607,0.43005550081585175
11608,0.14616979088766288
11609,0.05000373090916088
11610,0.11929885171755136
11611,0.48574659096912426
11612,0.5848597317763489
11613,0.5083260433947745
11614,0.6914385768283896
11615,0.2976097198643292
11616,0.28136100858284463
11617,0.28457313154462094
11618,0.39490528338585884
11619,0.09811098344702907
11620,0.633667964544833
11621,0.1922506908986157
11622,0.25769940445878675
11623,0.13226626142115058
11624,0.7542643089055503
11625,0.10533536694611212
11626,0.7011334260394966
11627,0.7001126072057591
11628,0.510112579567407
11629,0.46490946298491514
11630,0.117035273817731
11631,0.6206955588650597
11632,0.6993093042959988
11633,0.6709717111038233
11634,0.093142288044268
11635,0.1737511525400483
11636,0.6951987803841808
11637,0.25390836130557415
11638,0.5905998598074382
11639,0.10937707296289986
11640,0.6884215196286336
11641,0.3608292292909981
11642,0.37208908263750873
11643,0.6884215196286336
11644,0.6884215196286336
11645,0.6884215196286336
11646,0.6984141218971688
11647,0.07708295719769304
11648,0.3305778054588269
11649,0.576523521391317
11650,0.6209797200306351
11651,0.648749011429997
11652,0.5005939314437821
11653,0.7065490159154261
11654,0.712539907243609
11655,0.7233077801474044
11656,0.7087410149132424
11657,0.5418195972008144
11658,0.5612662921631961
11659,0.6436199557915355
11660,0.03872802062252079
11661,0.7670901186095793
11662,0.6439088043966237
11663,0.7249270476818079
11664,0.09800602154021001
11665,0.20125961997067762
11666,0.5218491519788493
11668,0.03651435414616827
11669,0.17371497259917465
11670,0.663858401854085
11671,0.663858401854085
11672,0.5743662915031665
11673,0.48226910974343584
11674,0.6577954210665551
11675,0.4886182359078691
11676,0.4875497221338801
11677,0.5005284718127395
11678,0.5005284718127395
11679,0.1469581095025225
11680,0.15016737278210862
11681,0.33942469277352877
11682,0.04314024473843826
11683,0.21740975293042317
11684,0.05842149960214379
11685,0.03958638972123324
11686,0.023057943849539044
11687,0.3596007279744643
11688,0.44746957930402853
11689,0.04662681156364405
11690,0.04084940805326097
11691,0.04084940805326097
11692,0.10965096343617468
11693,0.04084940805326097
11694,0.49875629048563874
11695,0.6074021622482839
11696,0.6023408388420288
11697,0.7539903660988202
11698,0.07588803335816482
11699,0.4198028799017754
11700,0.7354229577617136
11701,0.14717575270658861
11702,0.6986623594804243
11703,0.17599983702573596
11704,0.1615398962839464
11705,0.6449953578458657
11706,0.0815333069552101
11707,0.7222530095669067
11708,0.6132854898033469
11709,0.691413858313455
11710,0.6717104374396717
11711,0.6232544021350446
11712,0.6334952419868355
11713,0.6429399688455295
11714,0.06935966111640376
11715,0.023057943849539044
11716,0.023057943849539044
11717,0.7015555696955346
11718,0.6219485509088054
11719,0.33197994875003545
11720,0.33197994875003545
11721,0.7322511537006348
11722,0.4080786854079779
11723,0.6848132889997812
11724,0.3837658081091696
11725,0.5917647773623751
11726,0.31074530315578175
11727,0.6264311899976654
11728,0.6944143057629525
11729,0.6433704296951397
11730,0.653798485741026
11731,0.684579580495995
11732,0.46490946298491514
11733,0.7053467642326587
11734,0.7113761185120909
11735,0.6836881726964764
11736,0.7186929200023046
11737,0.5793450781692409
11738,0.34811745099338537
11739,0.07650440190780702
11740,0.3683947721516983
11741,0.4956023415144955
11742,0.6656609956845891
11743,0.38610432932777816
11744,0.4881027049734799
11745,0.42483342158570875
11746,0.39051848496810326
11747,0.6884366734884031
11748,0.05170624899623788
11749,0.5599793855332011
11750,0.6610834784529676
11751,0.6378902651075697
11752,0.6121529274887754
11753,0.5917078469151547
11754,0.5453884694241162
11755,0.6457716887918098
