Opportunity_ID,Target
10689,0.10653794
10690,0.10653794
10691,0.15242553
10692,0.35318184
10693,0.12267381
10694,0.12267381
10695,0.42240566
10696,0.42240566
10697,0.26555443
10698,0.22297025
10699,0.22297025
10700,0.26555443
10701,0.26555443
10702,0.22297025
10703,0.22926289
10704,0.2985608
10705,0.19350624
10706,0.532454
10707,0.2130633
10708,0.55965054
10709,0.20387244
10710,0.19350624
10711,0.19350624
10712,0.19488424
10713,0.19350624
10714,0.5716486
10715,0.11974126
10716,0.093854725
10717,0.19350624
10718,0.15242553
10719,0.11974126
10720,0.32937706
10721,0.20203477
10722,0.2985608
10723,0.2423482
10724,0.28613836
10725,0.22297025
10726,0.1845414
10727,0.21200705
10728,0.20387244
10729,0.19235826
10730,0.2985608
10731,0.10399282
10732,0.37201494
10733,0.37201494
10734,0.18786263
10735,0.14078403
10736,0.10399282
10737,0.15242553
10738,0.11978853
10739,0.12267381
10740,0.28703916
10741,0.12792307
10742,0.12792307
10743,0.15242553
10744,0.15242553
10745,0.15242553
10746,0.15242553
10747,0.15242553
10748,0.15242553
10749,0.094973445
10750,0.19350624
10751,0.10399282
10752,0.10399282
10753,0.10399282
10754,0.14978957
10755,0.10399282
10756,0.12792307
10757,0.12267381
10758,0.28314227
10759,0.13708907
10760,0.28314227
10761,0.12267381
10762,0.12267381
10763,0.12792307
10764,0.1666022
10765,0.1215387
10766,0.1666022
10767,0.1666022
10768,0.43756193
10769,0.55965054
10770,0.19350624
10771,0.2985608
10772,0.2985608
10773,0.20786911
10774,0.24362779
10775,0.24892718
10776,0.21788943
10777,0.21766472
10778,0.11104339
10779,0.11974126
10780,0.19350624
10781,0.13708907
10782,0.13708907
10783,0.13708907
10784,0.13708907
10785,0.10399282
10786,0.21115756
10787,0.12267381
10788,0.12792307
10789,0.15242553
10790,0.12792307
10791,0.12267381
10792,0.10287821
10793,0.24362779
10794,0.24362779
10795,0.1666022
10796,0.26555443
10797,0.26555443
10798,0.27162206
10799,0.26555443
10800,0.26555443
10801,0.14019775
10802,0.42616564
10803,0.35405582
10804,0.21766472
10805,0.20684844
10806,0.45159727
10807,0.11974126
10808,0.6235343
10809,0.21011698
10810,0.10399282
10811,0.19350624
10812,0.10653794
10813,0.13708907
10814,0.4401155
10815,0.10399282
10816,0.10399282
10817,0.4646793
10818,0.14078403
10819,0.13708907
10820,0.12792307
10821,0.12792307
10822,0.35405582
10823,0.2423482
10824,0.28703916
10825,0.21766472
10826,0.19350624
10827,0.20387244
10828,0.24362779
10829,0.11104339
10830,0.21115756
10831,0.21998912
10832,0.10399282
10833,0.10399282
10834,0.10399282
10835,0.20157939
10836,0.10653794
10837,0.20608842
10838,0.21115756
10839,0.099914014
10840,0.12792307
10841,0.15242553
10842,0.19350624
10843,0.19350624
10844,0.19350624
10845,0.10653794
10846,0.10399282
10847,0.10399282
10848,0.13708907
10849,0.44491386
10850,0.44491386
10851,0.19710106
10852,0.13708907
10853,0.11974126
10854,0.11974126
10855,0.4334677
10856,0.11974126
10857,0.4401155
10858,0.13708907
10859,0.11978853
10860,0.3475539
10861,0.21115756
10862,0.1845414
10863,0.21115756
10864,0.21569395
10865,0.13708907
10866,0.63492715
10867,0.20157939
10868,0.11974126
10869,0.21115756
10870,0.11974126
10871,0.22466129
10872,0.15242553
10873,0.1215387
10874,0.1666022
10875,0.28613836
10876,0.28613836
10877,0.19837224
10878,0.55965054
10879,0.63571393
10880,0.21115756
10881,0.12792307
10882,0.15242553
10883,0.6235343
10884,0.21115756
10885,0.28314227
10886,0.2735213
10887,0.6167403
10888,0.1666022
10889,0.12792307
10890,0.1666022
10891,0.1666022
10892,0.12792307
10893,0.1666022
10894,0.1666022
10895,0.1666022
10896,0.1666022
10897,0.1666022
10898,0.37216765
10899,0.26350564
10900,0.21569395
10901,0.10399282
10902,0.19350624
10903,0.10399282
10904,0.10287821
10905,0.6419488
10906,0.1666022
10907,0.14633948
10908,0.28314227
10909,0.11974126
10910,0.12792307
10911,0.19488424
10912,0.09006369
10913,0.22466129
10914,0.10399282
10915,0.10653794
10916,0.11371195
10917,0.4334677
10918,0.21115756
10919,0.44194758
10920,0.22466129
10921,0.11397195
10922,0.15242553
10923,0.12792307
10924,0.12792307
10925,0.15242553
10926,0.20157939
10927,0.13708907
10928,0.13708907
10929,0.15242553
10930,0.21766472
10931,0.3691222
10932,0.20387244
10933,0.15242553
10934,0.32310164
10935,0.11978853
10936,0.21766472
10937,0.13708907
10938,0.21766472
10939,0.6419488
10940,0.4334677
10941,0.10399282
10942,0.10399282
10943,0.44491386
10944,0.11974126
10945,0.11974126
10946,0.12303537
10947,0.15242553
10948,0.11974126
10949,0.15242553
10950,0.11974126
10951,0.12792307
10952,0.19350624
10953,0.42616564
10954,0.19350624
10955,0.43056083
10956,0.43056083
10957,0.41862994
10958,0.41862994
10959,0.13708907
10960,0.19488424
10961,0.13708907
10962,0.10399282
10963,0.11974126
10964,0.11400926
10965,0.110379696
10966,0.6419488
10967,0.14078403
10968,0.110379696
10969,0.11974126
10970,0.13234681
10971,0.11646402
10972,0.3129146
10973,0.1561507
10974,0.13708907
10975,0.11974126
10976,0.12267381
10977,0.2985608
10978,0.19350624
10979,0.106906354
10980,0.18786263
10981,0.11371195
10982,0.4334677
10983,0.4334677
10984,0.1666022
10985,0.1666022
10986,0.1666022
10987,0.1666022
10988,0.15242553
10989,0.11974126
10990,0.21766472
10991,0.20786911
10992,0.21766472
10993,0.2886269
10994,0.10399282
10995,0.10399282
10996,0.44491386
10997,0.44491386
10998,0.22466129
10999,0.19710106
11000,0.11974126
11001,0.21115756
11002,0.15242553
11003,0.11974126
11004,0.11974126
11005,0.15242553
11006,0.12792307
11007,0.12267381
11008,0.11974126
11009,0.2985608
11010,0.2423482
11011,0.09983742
11012,0.11978853
11013,0.1561507
11014,0.21766472
11015,0.11974126
11016,0.11974126
11017,0.11974126
11018,0.11974126
11019,0.26555443
11020,0.4334677
11021,0.11974126
11022,0.22466129
11023,0.20157939
11024,0.12792307
11025,0.28613836
11026,0.28613836
11027,0.28613836
11028,0.57786745
11029,0.2985608
11030,0.43756193
11031,0.2423482
11032,0.44491386
11033,0.2423482
11034,0.10399282
11035,0.110379696
11036,0.1892348
11037,0.10399282
11038,0.44491386
11039,0.12792307
11040,0.20157939
11041,0.1666022
11042,0.15242553
11043,0.15242553
11044,0.12792307
11045,0.1561507
11046,0.47902662
11047,0.10829669
11048,0.14502168
11049,0.1845414
11050,0.10399282
11051,0.11974126
11052,0.110379696
11053,0.10399282
11054,0.12792307
11055,0.44491386
11056,0.14078403
11057,0.12792307
11058,0.11974126
11059,0.14502168
11060,0.11371195
11061,0.11974126
11062,0.4334677
11063,0.1666022
11064,0.1666022
11065,0.12267381
11066,0.2985608
11067,0.55965054
11068,0.2985608
11069,0.37191546
11070,0.21998912
11071,0.21115756
11072,0.11371195
11073,0.21115756
11074,0.4401155
11075,0.11974126
11076,0.19350624
11077,0.15242553
11078,0.28314227
11079,0.28314227
11080,0.15242553
11081,0.28314227
11082,0.11974126
11083,0.12792307
11084,0.12792307
11085,0.15242553
11086,0.15242553
11087,0.12267381
11088,0.35405582
11089,0.1666022
11090,0.21115756
11091,0.28314227
11092,0.12792307
11093,0.12792307
11094,0.15242553
11095,0.1666022
11096,0.1666022
11097,0.20786911
11098,0.19350624
11099,0.19350624
11100,0.19350624
11101,0.19350624
11102,0.55965054
11103,0.18786263
11104,0.10399282
11105,0.19350624
11106,0.13708907
11107,0.13031566
11108,0.13708907
11109,0.11974126
11110,0.10399282
11222,0.1215387
11223,0.1666022
11224,0.1666022
11225,0.13708907
11226,0.6419488
11227,0.19350624
11228,0.15242553
11229,0.22297025
11230,0.22297025
11231,0.21766472
11232,0.21766472
11233,0.20387244
11234,0.19890505
11235,0.21766472
11236,0.1908018
11237,0.4499287
11238,0.21115756
11239,0.27872503
11240,0.11974126
11241,0.10521829
11242,0.12792307
11243,0.1845414
11244,0.1845414
11245,0.14078403
11246,0.13708907
11247,0.28703916
11248,0.44549733
11249,0.14078403
11250,0.12792307
11251,0.12792307
11252,0.2931589
11253,0.15242553
11254,0.20786911
11255,0.18911928
11256,0.20387244
11257,0.304574
11258,0.6235343
11259,0.10653794
11260,0.10653794
11261,0.19710106
11262,0.28613836
11263,0.2423482
11264,0.2423482
11265,0.2423482
11266,0.1561507
11267,0.2985608
11268,0.28645772
11269,0.4334677
11270,0.28703916
11271,0.2249273
11272,0.11974126
11273,0.11974126
11274,0.14078403
11275,0.14078403
11276,0.1666022
11277,0.1666022
11278,0.12792307
11279,0.15242553
11280,0.4334677
11281,0.21634841
11282,0.14633948
11283,0.3475539
11284,0.3475539
11285,0.3475539
11286,0.1845414
11287,0.20387244
11288,0.44491386
11289,0.18786263
11290,0.11974126
11291,0.1845414
11292,0.13708907
11293,0.1666022
11294,0.21115756
11295,0.32940382
11296,0.37191546
11297,0.35405582
11298,0.19350624
11299,0.2423482
11300,0.3475539
11301,0.13031566
11302,0.12792307
11303,0.10399282
11304,0.36552137
11305,0.21766472
11306,0.22256553
11307,0.11974126
11308,0.14078403
11309,0.11974126
11310,0.6469469
11311,0.4334677
11312,0.11974126
11313,0.18786263
11314,0.11974126
11315,0.6419488
11316,0.10653794
11317,0.15242553
11318,0.44491386
11319,0.44774008
11320,0.13708907
11321,0.15242553
11322,0.2985608
11323,0.2985608
11324,0.1666022
11325,0.43756193
11326,0.2985608
11327,0.31556624
