Opportunity_ID,Target
10689,0.094599724
10690,0.11733937
10691,0.13348204
10692,0.2767247
10693,0.1180774
10694,0.1180774
10695,0.3214628
10696,0.3214628
10697,0.16415036
10698,0.16415036
10699,0.16415036
10700,0.13015062
10701,0.16044432
10702,0.13015062
10703,0.15012449
10704,0.16378826
10705,0.13591939
10706,0.5070678
10707,0.14393276
10708,0.5070678
10709,0.13170022
10710,0.19413984
10711,0.18346393
10712,0.10663378
10713,0.19413984
10714,0.48758948
10715,0.15766591
10716,0.19234473
10717,0.18346393
10718,0.13506502
10719,0.14288855
10720,0.38731515
10721,0.051065028
10722,0.13193738
10723,0.113762915
10724,0.106071055
10725,0.19157153
10726,0.19413984
10727,0.1808219
10728,0.13170022
10729,0.092413485
10730,0.13193738
10731,0.19234473
10732,0.4358917
10733,0.4358917
10734,0.16768873
10735,0.11584741
10736,0.15766591
10737,0.13506502
10738,0.12218189
10739,0.1180774
10740,0.33899218
10741,0.1180774
10742,0.123061
10743,0.23091602
10744,0.19493747
10745,0.19493747
10746,0.19493747
10747,0.19493747
10748,0.21736789
10749,0.2006104
10750,0.17789644
10751,0.19234473
10752,0.19234473
10753,0.19234473
10754,0.15684664
10755,0.15766591
10756,0.1180774
10757,0.1180774
10758,0.23140967
10759,0.11733937
10760,0.24236673
10761,0.13512033
10762,0.13512033
10763,0.13512033
10764,0.21736789
10765,0.1180774
10766,0.13559145
10767,0.13559145
10768,0.2579785
10769,0.3828119
10770,0.18346393
10771,0.13402623
10772,0.13193738
10773,0.16415036
10774,0.15728724
10775,0.15803063
10776,0.15803063
10777,0.16602743
10778,0.15257281
10779,0.16302866
10780,0.092579424
10781,0.16302866
10782,0.16302866
10783,0.19234473
10784,0.14288855
10785,0.11733937
10786,0.16067356
10787,0.13512033
10788,0.10706824
10789,0.13506502
10790,0.123061
10791,0.093743145
10792,0.09589869
10793,0.12220323
10794,0.12220323
10795,0.21736789
10796,0.16602743
10797,0.16602743
10798,0.17898846
10799,0.16602743
10800,0.16602743
10801,0.13074219
10802,0.4627968
10803,0.45761865
10804,0.17898846
10805,0.22865736
10806,0.41375715
10807,0.19234473
10808,0.5809101
10809,0.16067356
10810,0.11733937
10811,0.18346393
10812,0.11733937
10813,0.11733937
10814,0.41375715
10815,0.11733937
10816,0.19234473
10817,0.41375715
10818,0.11584741
10819,0.19234473
10820,0.1180774
10821,0.1180774
10822,0.45761865
10823,0.106071055
10824,0.31626332
10825,0.16602743
10826,0.12793678
10827,0.13170022
10828,0.122686565
10829,0.15257281
10830,0.14672405
10831,0.16067356
10832,0.11733937
10833,0.16302866
10834,0.16302866
10835,0.14672405
10836,0.11733937
10837,0.18152046
10838,0.12315625
10839,0.09801221
10840,0.1180774
10841,0.1604948
10842,0.11643225
10843,0.11643225
10844,0.16792774
10845,0.11733937
10846,0.11733937
10847,0.16302866
10848,0.11733937
10849,0.32532054
10850,0.32532054
10851,0.03904462
10852,0.14288855
10853,0.19234473
10854,0.14288855
10855,0.24018598
10856,0.14288855
10857,0.5083872
10858,0.08326095
10859,0.123650074
10860,0.38598758
10861,0.16028905
10862,0.18346393
10863,0.12512606
10864,0.18152046
10865,0.11999047
10866,0.50945675
10867,0.16067356
10868,0.16302866
10869,0.16028905
10870,0.16302866
10871,0.18152046
10872,0.1604948
10873,0.1180774
10874,0.13559145
10875,0.106071055
10876,0.08413869
10877,0.16792774
10878,0.37642342
10879,0.6239611
10880,0.051916122
10881,0.13512033
10882,0.13559145
10883,0.5809101
10884,0.13522011
10885,0.3058917
10886,0.23140967
10887,0.404131
10888,0.13506502
10889,0.13512033
10890,0.13506502
10891,0.13506502
10892,0.16055459
10893,0.13506502
10894,0.21736789
10895,0.13506502
10896,0.13559145
10897,0.13559145
10898,0.49830747
10899,0.13193738
10900,0.14672405
10901,0.16302866
10902,0.16792774
10903,0.16302866
10904,0.09589869
10905,0.5809101
10906,0.13506502
10907,0.21736789
10908,0.24236673
10909,0.09679341
10910,0.16055459
10911,0.10663378
10912,0.10894817
10913,0.16028905
10914,0.11733937
10915,0.15766591
10916,0.14288855
10917,0.41375715
10918,0.16067356
10919,0.39459586
10920,0.16028905
10921,0.19234473
10922,0.17311352
10923,0.1180774
10924,0.13512033
10925,0.17908394
10926,0.16067356
10927,0.11733937
10928,0.15766591
10929,0.13506502
10930,0.16415036
10931,0.27256143
10932,0.13170022
10933,0.13506502
10934,0.45622957
10935,0.123650074
10936,0.17898846
10937,0.16302866
10938,0.16602743
10939,0.5809101
10940,0.41991925
10941,0.19234473
10942,0.11733937
10943,0.41375715
10944,0.16302866
10945,0.16302866
10946,0.16302866
10947,0.1604948
10948,0.16302866
10949,0.1604948
10950,0.19234473
10951,0.1180774
10952,0.11643225
10953,0.54318744
10954,0.11643225
10955,0.54318744
10956,0.54318744
10957,0.54318744
10958,0.54318744
10959,0.11733937
10960,0.10663378
10961,0.16302866
10962,0.11733937
10963,0.16302866
10964,0.10943061
10965,0.126589
10966,0.6239611
10967,0.13276654
10968,0.17586017
10969,0.16302866
10970,0.20691317
10971,0.11733937
10972,0.32553756
10973,0.17391622
10974,0.19234473
10975,0.16302866
10976,0.08142781
10977,0.13193738
10978,0.19413984
10979,0.19234473
10980,0.16768873
10981,0.19234473
10982,0.41375715
10983,0.41375715
10984,0.17311352
10985,0.17311352
10986,0.17908394
10987,0.17908394
10988,0.1604948
10989,0.08326095
10990,0.17898846
10991,0.16415036
10992,0.16415036
10993,0.15124619
10994,0.19234473
10995,0.19234473
10996,0.31633025
10997,0.41375715
10998,0.18152046
10999,0.03904462
11000,0.19234473
11001,0.16067356
11002,0.13559145
11003,0.14288855
11004,0.11584741
11005,0.13506502
11006,0.13074219
11007,0.13512033
11008,0.11733937
11009,0.13193738
11010,0.08413869
11011,0.124138415
11012,0.123650074
11013,0.13624895
11014,0.17898846
11015,0.16302866
11016,0.16302866
11017,0.16302866
11018,0.16302866
11019,0.13170022
11020,0.41375715
11021,0.11733937
11022,0.16028905
11023,0.16028905
11024,0.13074219
11025,0.106071055
11026,0.106071055
11027,0.106071055
11028,0.49449706
11029,0.16378826
11030,0.28263855
11031,0.106071055
11032,0.41375715
11033,0.08413869
11034,0.11733937
11035,0.17586017
11036,0.18346393
11037,0.16302866
11038,0.31633025
11039,0.1180774
11040,0.14672405
11041,0.17908394
11042,0.13506502
11043,0.1604948
11044,0.1180774
11045,0.17391622
11046,0.45622957
11047,0.14729661
11048,0.13506502
11049,0.13800597
11050,0.11733937
11051,0.19234473
11052,0.17586017
11053,0.16302866
11054,0.093182266
11055,0.41375715
11056,0.16302866
11057,0.1180774
11058,0.16302866
11059,0.17311352
11060,0.19234473
11061,0.16302866
11062,0.31633025
11063,0.17908394
11064,0.17908394
11065,0.16055459
11066,0.13193738
11067,0.37642342
11068,0.16378826
11069,0.45622957
11070,0.16028905
11071,0.16067356
11072,0.15766591
11073,0.13522011
11074,0.41375715
11075,0.08326095
11076,0.12793678
11077,0.17311352
11078,0.24236673
11079,0.26055586
11080,0.23091602
11081,0.23140967
11082,0.16302866
11083,0.13074219
11084,0.093182266
11085,0.13506502
11086,0.17311352
11087,0.093743145
11088,0.5128485
11089,0.17311352
11090,0.12512606
11091,0.23140967
11092,0.093182266
11093,0.13074219
11094,0.13559145
11095,0.13559145
11096,0.13559145
11097,0.17898846
11098,0.13800597
11099,0.12793678
11100,0.11643225
11101,0.18346393
11102,0.42496818
11103,0.16768873
11104,0.11733937
11105,0.11643225
11106,0.16302866
11107,0.14288855
11108,0.08326095
11109,0.15766591
11110,0.11733937
11222,0.14661008
11223,0.13559145
11224,0.13559145
11225,0.11733937
11226,0.5530621
11227,0.18346393
11228,0.1604948
11229,0.16602743
11230,0.17898846
11231,0.16602743
11232,0.16602743
11233,0.13170022
11234,0.13170022
11235,0.16602743
11236,0.16771412
11237,0.33530706
11238,0.13522011
11239,0.1394633
11240,0.16302866
11241,0.15907425
11242,0.1180774
11243,0.16792774
11244,0.18346393
11245,0.11999047
11246,0.16302866
11247,0.23798066
11248,0.41375715
11249,0.16302866
11250,0.13074219
11251,0.13512033
11252,0.3058917
11253,0.13506502
11254,0.16602743
11255,0.1752488
11256,0.13170022
11257,0.17199665
11258,0.61209095
11259,0.15766591
11260,0.15766591
11261,0.04211557
11262,0.08413869
11263,0.08413869
11264,0.118529916
11265,0.118529916
11266,0.17391622
11267,0.13193738
11268,0.13193738
11269,0.39100075
11270,0.31626332
11271,0.16104388
11272,0.19234473
11273,0.16302866
11274,0.09679341
11275,0.09679341
11276,0.17908394
11277,0.17908394
11278,0.16055459
11279,0.17311352
11280,0.48472965
11281,0.18152046
11282,0.119190454
11283,0.38598758
11284,0.38598758
11285,0.38598758
11286,0.092579424
11287,0.19157153
11288,0.5083872
11289,0.16768873
11290,0.19234473
11291,0.18346393
11292,0.19234473
11293,0.23091602
11294,0.16067356
11295,0.32430965
11296,0.45622957
11297,0.5128485
11298,0.12793678
11299,0.106071055
11300,0.45622957
11301,0.16302866
11302,0.1180774
11303,0.11733937
11304,0.4627968
11305,0.16415036
11306,0.17981255
11307,0.19234473
11308,0.11584741
11309,0.11733937
11310,0.5530621
11311,0.41375715
11312,0.19234473
11313,0.16768873
11314,0.19234473
11315,0.5530621
11316,0.11733937
11317,0.17311352
11318,0.5083872
11319,0.32532054
11320,0.16302866
11321,0.1604948
11322,0.16378826
11323,0.16378826
11324,0.17908394
11325,0.28263855
11326,0.13193738
11327,0.17120093
11328,0.19413984
11329,0.11733937
11330,0.19234473
11331,0.094599724
11332,0.19234473
11333,0.13276654
11334,0.13276654
11335,0.13276654
11336,0.11733937
11337,0.5809101
11338,0.14288855
11339,0.11733937
11340,0.11733937
11341,0.19234473
11342,0.13506502
11343,0.37642342
11344,0.13402623
11345,0.17311352
11346,0.17391622
11347,0.38598758
11348,0.19157153
11349,0.19234473
11350,0.19234473
11351,0.33530706
11352,0.094599724
11353,0.41375715
11354,0.11733937
11355,0.19234473
11356,0.31633025
11357,0.5530621
11358,0.11733937
11359,0.1583938
11360,0.093182266
11361,0.092579424
11362,0.12793678
11363,0.123650074
11364,0.45761865
11365,0.113762915
11366,0.13605684
11367,0.11733937
11368,0.16302866
11369,0.11733937
11370,0.16302866
11371,0.16302866
11372,0.41375715
11373,0.16302866
11374,0.45761865
11375,0.11733937
11376,0.093182266
11377,0.1180774
11378,0.093182266
11379,0.11733937
11380,0.1604948
11381,0.18800217
11382,0.093182266
11383,0.13193738
11384,0.13193738
11385,0.17391622
11386,0.13506502
11387,0.13800597
11388,0.17120093
11389,0.28263855
11390,0.16302866
11391,0.16302866
11392,0.16302866
11393,0.13193738
11394,0.13193738
11395,0.11733937
11396,0.16302866
11397,0.093182266
11398,0.1604948
11399,0.1604948
11400,0.16067356
11401,0.1604948
11402,0.16055459
11403,0.17311352
11404,0.11999047
11405,0.11999047
11406,0.13559145
11407,0.4627968
11408,0.3296643
11409,0.16602743
11410,0.11733937
11411,0.49707222
11412,0.11584741
11413,0.41991925
11414,0.19157153
11415,0.5822723
11416,0.16302866
11417,0.14288855
11418,0.41375715
11419,0.11733937
11420,0.16028905
11421,0.38598758
11422,0.30215
11423,0.38598758
11424,0.13559145
11425,0.17311352
11426,0.13559145
11427,0.119190454
11428,0.30215
11429,0.30215
11430,0.38598758
11431,0.38598758
11432,0.38598758
11433,0.30215
11434,0.30215
11435,0.093182266
11436,0.16028905
11437,0.19234473
11438,0.37642342
11439,0.15124619
11440,0.121353924
11441,0.15766591
11442,0.18346393
11443,0.19234473
11444,0.16302866
11445,0.18152046
11446,0.18152046
11447,0.38598758
11448,0.30215
11449,0.30215
11450,0.38598758
11451,0.30215
11452,0.38598758
11453,0.38598758
11454,0.19234473
11455,0.38598758
11456,0.13276654
11457,0.17586017
11458,0.32430965
