Opportunity_ID,Target
10689,0.25077546
10690,0.25077546
10691,0.18978411
10692,0.5911691
10693,0.41492856
10694,0.41492856
10695,0.26482975
10696,0.26482975
10697,0.24323875
10698,0.24880016
10699,0.23541063
10700,0.24323875
10701,0.24323875
10702,0.24880016
10703,0.24880016
10704,0.18978411
10705,0.38577682
10706,0.017160714
10707,0.40152073
10708,0.12136674
10709,0.26391816
10710,0.4457153
10711,0.4458543
10712,0.3632741
10713,0.4458543
10714,0.017673671
10715,0.22990924
10716,0.22990924
10717,0.4457153
10718,0.1841188
10719,0.22990924
10720,0.16008013
10721,0.3226084
10722,0.18978411
10723,0.3226084
10724,0.3226084
10725,0.26391816
10726,0.37869704
10727,0.46188307
10728,0.2828396
10729,0.3707208
10730,0.18978411
10731,0.98507833
10732,0.021125734
10733,0.032729387
10734,0.4457153
10735,0.22990924
10736,0.22990924
10737,0.22635633
10738,0.18978411
10739,0.36616713
10740,0.4457153
10741,0.41492856
10742,0.32534307
10743,0.25395703
10744,0.21415985
10745,0.21415985
10746,0.21415985
10747,0.21415985
10748,0.22635633
10749,0.22635633
10750,0.4366004
10751,0.37861657
10752,0.37861657
10753,0.22990924
10754,0.33181393
10755,0.22990924
10756,0.40120262
10757,0.98507833
10758,0.9936693
10759,0.99244696
10760,0.9743038
10761,0.41492856
10762,0.41492856
10763,0.41492856
10764,0.22635633
10765,0.42211908
10766,0.5036003
10767,0.5036003
10768,0.12253815
10769,0.017673671
10770,0.4457153
10771,0.96662027
10772,0.18978411
10773,0.24880016
10774,0.28371757
10775,0.2225014
10776,0.48107618
10777,0.2581349
10778,0.1994952
10779,0.1994952
10780,0.4556964
10781,0.1994952
10782,0.28935027
10783,0.32591617
10784,0.22990924
10785,0.32428056
10786,0.9948712
10787,0.41492856
10788,0.47873026
10789,0.9687048
10790,0.40145016
10791,0.47873026
10792,0.38855165
10793,0.22635633
10794,0.22635633
10795,0.22635633
10796,0.2581349
10797,0.2767976
10798,0.27070826
10799,0.24440652
10800,0.2767976
10801,0.40052557
10802,0.022717714
10803,0.96165586
10804,0.27070826
10805,0.97282296
10806,0.036788285
10807,0.3655753
10808,0.035559714
10809,0.14415014
10810,0.96626705
10811,0.98282224
10812,0.26626045
10813,0.9681504
10814,0.95948344
10815,0.14753956
10816,0.89858043
10817,0.14612561
10818,0.22990924
10819,0.98507833
10820,0.41492856
10821,0.98507833
10822,0.9680356
10823,0.3226084
10824,0.9937323
10825,0.26391816
10826,0.38577682
10827,0.26391816
10828,0.21076238
10829,0.1994952
10830,0.12199527
10831,0.14788878
10832,0.32428056
10833,0.28935027
10834,0.9938621
10835,0.12199527
10836,0.2564509
10837,0.14788878
10838,0.12199527
10839,0.9821769
10840,0.52878976
10841,0.9687048
10842,0.37692165
10843,0.37692165
10844,0.37692165
10845,0.2564509
10846,0.32428056
10847,0.28935027
10848,0.99244696
10849,0.04276067
10850,0.04276067
10851,0.43493712
10852,0.22990924
10853,0.22990924
10854,0.22990924
10855,0.2564509
10856,0.22990924
10857,0.04276067
10858,0.2564509
10859,0.9948712
10860,0.119939625
10861,0.968409
10862,0.4457153
10863,0.30799443
10864,0.14415014
10865,0.14380825
10866,0.9664216
10867,0.313069
10868,0.1994952
10869,0.2760237
10870,0.1994952
10871,0.14415014
10872,0.96978015
10873,0.52878976
10874,0.5036003
10875,0.3226084
10876,0.39726943
10877,0.3995471
10878,0.017673671
10879,0.14656216
10880,0.41621822
10881,0.41492856
10882,0.5036003
10883,0.024659991
10884,0.11805874
10885,0.045880437
10886,0.045880437
10887,0.30799443
10888,0.22635633
10889,0.41492856
10890,0.22635633
10891,0.22635633
10892,0.41492856
10893,0.9687048
10894,0.22635633
10895,0.22635633
10896,0.5036003
10897,0.5036003
10898,0.4787758
10899,0.40874648
10900,0.11709046
10901,0.19475007
10902,0.43646193
10903,0.9938621
10904,0.2564509
10905,0.021159768
10906,0.1961419
10907,0.2942977
10908,0.9696001
10909,0.1994952
10910,0.98507833
10911,0.3632741
10912,0.20793408
10913,0.13128299
10914,0.9840664
10915,0.22464377
10916,0.14753956
10917,0.15924162
10918,0.14788878
10919,0.18523008
10920,0.13128299
10921,0.22990924
10922,0.23396772
10923,0.41492856
10924,0.41492856
10925,0.20303917
10926,0.9687048
10927,0.9840664
10928,0.22990924
10929,0.22635633
10930,0.49594414
10931,0.26391816
10932,0.26391816
10933,0.24347556
10934,0.017673671
10935,0.22635633
10936,0.572739
10937,0.9938621
10938,0.5036943
10939,0.18534774
10940,0.04276067
10941,0.98507833
10942,0.9840664
10943,0.9936693
10944,0.9693725
10945,0.27624506
10946,0.1994952
10947,0.25395703
10948,0.30115008
10949,0.25395703
10950,0.98507833
10951,0.98507833
10952,0.37692165
10953,0.2927193
10954,0.37692165
10955,0.19167012
10956,0.23255837
10957,0.19167012
10958,0.23255837
10959,0.9681504
10960,0.3632741
10961,0.1994952
10962,0.9840664
10963,0.9938621
10964,0.2564509
10965,0.96626705
10966,0.024659991
10967,0.1994952
10968,0.9938621
10969,0.19475007
10970,0.37882656
10971,0.2651047
10972,0.09498906
10973,0.5036003
10974,0.3655753
10975,0.19475007
10976,0.4503389
10977,0.18978411
10978,0.38577682
10979,0.22990924
10980,0.38577682
10981,0.14753956
10982,0.2414065
10983,0.2414065
10984,0.95407957
10985,0.9945197
10986,0.5036003
10987,0.5036003
10988,0.8161285
10989,0.2501999
10990,0.4171338
10991,0.45668435
10992,0.97145164
10993,0.19987601
10994,0.9948712
10995,0.3655753
10996,0.32428056
10997,0.13919026
10998,0.14415014
10999,0.39726943
11000,0.9948712
11001,0.44079053
11002,0.20793408
11003,0.98507833
11004,0.22990924
11005,0.29371876
11006,0.5388577
11007,0.41492856
11008,0.2501999
11009,0.18978411
11010,0.39726943
11011,0.20793408
11012,0.22635633
11013,0.24064547
11014,0.572739
11015,0.30115008
11016,0.9938621
11017,0.1994952
11018,0.27624506
11019,0.30954003
11020,0.16439915
11021,0.2564509
11022,0.30799443
11023,0.13474041
11024,0.45568955
11025,0.3226084
11026,0.3226084
11027,0.3226084
11028,0.019940436
11029,0.18978411
11030,0.12805933
11031,0.3226084
11032,0.15924162
11033,0.39726943
11034,0.9681504
11035,0.97413874
11036,0.38577682
11037,0.1994952
11038,0.2564509
11039,0.41492856
11040,0.9627402
11041,0.1961695
11042,0.2942977
11043,0.25395703
11044,0.43601125
11045,0.9588052
11046,0.017673671
11047,0.24495381
11048,0.1841188
11049,0.38890272
11050,0.32428056
11051,0.22990924
11052,0.96379966
11053,0.9938621
11054,0.9840664
11055,0.15924162
11056,0.9821769
11057,0.52878976
11058,0.9693725
11059,0.23396772
11060,0.3655753
11061,0.26914036
11062,0.9644196
11063,0.5036003
11064,0.5036003
11065,0.41492856
11066,0.18978411
11067,0.017673671
11068,0.18978411
11069,0.9937323
11070,0.13474041
11071,0.9687048
11072,0.22990924
11073,0.14788878
11074,0.036788285
11075,0.32428056
11076,0.38577682
11077,0.23396772
11078,0.43601125
11079,0.044585645
11080,0.2724285
11081,0.045880437
11082,0.9821769
11083,0.9945197
11084,0.9840664
11085,0.1961419
11086,0.23396772
11087,0.4503389
11088,0.9680356
11089,0.96662027
11090,0.9945197
11091,0.12805933
11092,0.4503389
11093,0.4503389
11094,0.20681328
11095,0.20793408
11096,0.20793408
11097,0.58901006
11098,0.44782043
11099,0.4457153
11100,0.43646193
11101,0.4457153
11102,0.017673671
11103,0.4457153
11104,0.25077546
11105,0.9938621
11106,0.9938621
11107,0.98507833
11108,0.25077546
11109,0.22990924
11110,0.2564509
11222,0.37185752
11223,0.5036003
11224,0.5036003
11225,0.9840664
11226,0.08570552
11227,0.9704675
11228,0.25395703
11229,0.26391816
11230,0.38563198
11231,0.8465583
11232,0.26391816
11233,0.26391816
11234,0.26391816
11235,0.99408686
11236,0.27070826
11237,0.29292697
11238,0.14788878
11239,0.9687048
11240,0.9938621
11241,0.23396772
11242,0.41492856
11243,0.4578272
11244,0.99408686
11245,0.1994952
11246,0.9938621
11247,0.9704675
11248,0.057644248
11249,0.20855945
11250,0.3527267
11251,0.41492856
11252,0.045880437
11253,0.22635633
11254,0.24205881
11255,0.26391816
11256,0.26391816
11257,0.96474457
11258,0.9705014
11259,0.22464377
11260,0.22464377
11261,0.41815883
11262,0.39726943
11263,0.39726943
11264,0.39726943
11265,0.9840664
11266,0.97196025
11267,0.18978411
11268,0.18978411
11269,0.16439915
11270,0.48739094
11271,0.70586705
11272,0.22990924
11273,0.1994952
11274,0.1994952
11275,0.1994952
11276,0.5036003
11277,0.5036003
11278,0.41492856
11279,0.34154415
11280,0.25194424
11281,0.14788878
11282,0.20793408
11283,0.24910408
11284,0.12383342
11285,0.014444232
11286,0.41177207
11287,0.26391816
11288,0.15261132
11289,0.4457153
11290,0.40292978
11291,0.43515098
11292,0.98507833
11293,0.22635633
11294,0.9687048
11295,0.21010965
11296,0.9937323
11297,0.9680356
11298,0.4457153
11299,0.3226084
11300,0.020503163
11301,0.1994952
11302,0.41492856
11303,0.14753956
11304,0.021125734
11305,0.5633764
11306,0.968409
11307,0.98507833
11308,0.22990924
11309,0.2564509
11310,0.024659991
11311,0.04276067
11312,0.37861657
11313,0.38577682
11314,0.9948712
11315,0.873128
11316,0.2564509
11317,0.62719053
11318,0.04276067
11319,0.04276067
11320,0.1994952
11321,0.4836163
11322,0.18978411
11323,0.18978411
11324,0.20793408
11325,0.9936693
11326,0.9627402
11327,0.96662027
11328,0.38577682
11329,0.9945197
11330,0.98507833
11331,0.32428056
11332,0.22990924
11333,0.20855945
11334,0.1994952
11335,0.1994952
11336,0.32428056
11337,0.12908769
11338,0.3655753
11339,0.32428056
11340,0.2795211
11341,0.9948712
11342,0.22114891
11343,0.017673671
11344,0.28402764
11345,0.23396772
11346,0.97196025
11347,0.017673671
11348,0.26391816
11349,0.22990924
11350,0.9948712
11351,0.96626705
11352,0.2564509
11353,0.05119425
11354,0.96236384
11355,0.9948712
11356,0.32428056
11357,0.021159768
11358,0.9840664
11359,0.97413874
11360,0.41815883
11361,0.5010303
11362,0.4457153
11363,0.97147316
11364,0.9680356
11365,0.3226084
11366,0.26391816
11367,0.9681504
11368,0.1994952
11369,0.9681504
11370,0.1994952
11371,0.1994952
11372,0.045449138
11373,0.9938621
11374,0.119939625
11375,0.32428056
11376,0.41815883
11377,0.47146732
11378,0.3204124
11379,0.2564509
11380,0.4836163
11381,0.1445955
11382,0.4503389
11383,0.18978411
11384,0.18978411
11385,0.97196025
11386,0.24495381
11387,0.38890272
11388,0.19944268
11389,0.9614571
11390,0.9938621
11391,0.9938621
11392,0.9938621
11393,0.18978411
11394,0.18978411
11395,0.32428056
11396,0.1994952
11397,0.41815883
11398,0.25395703
11399,0.1841188
11400,0.14788878
11401,0.2942977
11402,0.41492856
11403,0.23826736
11404,0.9821769
11405,0.9821769
11406,0.96662027
11407,0.022061467
11408,0.2581349
11409,0.542987
11410,0.89234406
11411,0.089927554
11412,0.22990924
11413,0.04276067
11414,0.26391816
11415,0.9664216
11416,0.19475007
11417,0.22990924
11418,0.16255522
11419,0.2564509
11420,0.30799443
11421,0.9865944
11422,0.96368724
11423,0.017673671
11424,0.20793408
11425,0.20793408
11426,0.20793408
11427,0.20793408
11428,0.96978015
11429,0.96978015
11430,0.9572427
11431,0.9937323
11432,0.9937323
11433,0.9687048
11434,0.9687048
11435,0.44292867
11436,0.26500916
11437,0.22990924
11438,0.9865944
11439,0.19944268
11440,0.4556964
11441,0.22990924
11442,0.99408686
11443,0.3655753
11444,0.27624506
11445,0.14788878
11446,0.14415014
11447,0.9937323
11448,0.9687048
11449,0.96745783
11450,0.017673671
11451,0.4836163
11452,0.017673671
11453,0.2136215
11454,0.30997193
11455,0.9865944
11456,0.1994952
11457,0.30115008
11458,0.113039136
11459,0.9700126
11460,0.36704808
11461,0.16548014
11462,0.16548014
11463,0.21003371
11464,0.19159788
11465,0.16548014
11466,0.35713136
11467,0.35713136
11468,0.19159788
11469,0.16433293
11470,0.2316181
11471,0.40980947
11472,0.38577682
11473,0.3226084
11474,0.38577682
11475,0.22990924
11476,0.22990924
11477,0.14415014
11478,0.26391816
11479,0.45976627
11480,0.72112817
11481,0.95948344
11482,0.95948344
11483,0.98507833
11484,0.9693725
11485,0.25854713
11486,0.24924845
11487,0.97196025
11488,0.41492856
11489,0.20793408
11490,0.083678484
11491,0.083678484
11492,0.20793408
11493,0.16008013
11494,0.4836163
11495,0.12383342
11496,0.9642024
11497,0.42757118
11498,0.9664216
11499,0.47215235
11500,0.26391816
11501,0.3226084
11502,0.24071234
11503,0.1994952
11504,0.20793408
11505,0.21271276
11506,0.1994952
11507,0.94546604
11508,0.44292867
11509,0.20793408
11510,0.20793408
11511,0.20793408
11512,0.20793408
11513,0.4503389
11514,0.4076689
11515,0.5484395
11516,0.24576515
11517,0.23994118
11518,0.99244696
11519,0.70021045
11520,0.1994952
11521,0.22990924
11522,0.4503389
11523,0.9840664
11524,0.41492856
11525,0.41492856
11526,0.41492856
11527,0.41492856
11528,0.41492856
11529,0.1445955
11530,0.9938621
11531,0.9936693
11532,0.021125734
11533,0.4457153
11534,0.38577682
11535,0.52487445
11536,0.22635633
11537,0.4941569
11538,0.9938621
11539,0.040925026
11540,0.3226084
11541,0.2892297
11542,0.1445955
11543,0.22990924
11544,0.28935027
11545,0.3655753
11546,0.045880437
11547,0.044585645
11548,0.044585645
11549,0.045880437
11550,0.99408686
11551,0.38577682
11552,0.017673671
11553,0.45808703
11554,0.017673671
11555,0.9948712
11556,0.9938621
11557,0.019940436
11558,0.33378792
11559,0.47592884
11560,0.2694223
11561,0.9693725
11562,0.9948712
11563,0.024659991
11564,0.13474041
11565,0.22990924
11566,0.5413513
11567,0.4503389
11568,0.10676646
11569,0.1994952
11570,0.27350175
11571,0.4457153
11572,0.3385254
11573,0.48151577
11574,0.38577682
11575,0.2371009
11576,0.38577682
11577,0.4457153
11578,0.43515098
11579,0.98507833
11580,0.20793408
11581,0.44292867
11582,0.37692165
11583,0.37185752
11584,0.41829574
11585,0.37891728
11586,0.37869704
11587,0.36488146
11588,0.14415014
11589,0.14415014
11590,0.22635633
11591,0.27363086
11592,0.2656772
11594,0.41492856
11595,0.4503389
11596,0.1961695
11597,0.48535818
11598,0.20793408
11599,0.20793408
11600,0.1961695
11601,0.3632741
11602,0.22990924
11603,0.9937323
11604,0.13508451
11605,0.4457153
11606,0.13508451
11607,0.13508451
11608,0.9937323
11609,0.9687048
11610,0.9821769
11611,0.04276067
11612,0.22545904
11613,0.22635633
11614,0.22635633
11615,0.1959129
11616,0.119939625
11617,0.16008013
11618,0.5036003
11619,0.9937323
11620,0.41492856
11621,0.26734918
11622,0.12383342
11623,0.96662027
11624,0.3226084
11625,0.98507833
11626,0.38577682
11627,0.38577682
11628,0.30547833
11629,0.17737484
11630,0.6834233
11631,0.15924162
11632,0.22464377
11633,0.20793408
11634,0.9948712
11635,0.98507833
11636,0.22990924
11637,0.31214035
11638,0.04276067
11639,0.9948712
11640,0.41492856
11641,0.17563307
11642,0.5413513
11643,0.41492856
11644,0.41492856
11645,0.41492856
11646,0.41492856
11647,0.9687048
11648,0.23826736
11649,0.22635633
11650,0.22635633
11651,0.26391816
11652,0.5036943
11653,0.4556964
11654,0.3226084
11655,0.3226084
11656,0.16840059
11657,0.021159768
11658,0.021159768
11659,0.18978411
11660,0.9945197
11661,0.3226084
11662,0.4428863
11663,0.26391816
11664,0.99408686
11665,0.96406347
11666,0.4239092
11668,0.9750504
11669,0.98507833
11670,0.4556964
11671,0.4556964
11672,0.22990924
11673,0.4457153
11674,0.22990924
11675,0.3126927
11676,0.30096227
11677,0.32428056
11678,0.32428056
11679,0.99408686
11680,0.98507833
11681,0.49610466
11682,0.96689147
11683,0.0951066
11684,0.9640128
11685,0.9937323
11686,0.9598596
11687,0.12876785
11688,0.3445546
11689,0.9948712
11690,0.96939397
11691,0.96939397
11692,0.9865944
11693,0.9737202
11694,0.4457153
11695,0.26391816
11696,0.05119425
11697,0.22990924
11698,0.9743038
11699,0.15261132
11700,0.22464377
11701,0.98507833
11702,0.41492856
11703,0.9687048
11704,0.98507833
11705,0.18978411
11706,0.97196025
11707,0.18978411
11708,0.4387623
11709,0.21383095
11710,0.21383095
11711,0.21383095
11712,0.4836163
11713,0.22635633
11714,0.9673998
11715,0.96108836
11716,0.9673998
11717,0.14788878
11718,0.22635633
11719,0.5036003
11720,0.5036003
11721,0.26391816
11722,0.15261132
11723,0.26391816
11724,0.31187642
11725,0.024659991
11726,0.5801477
11727,0.25395703
11728,0.22635633
11729,0.20793408
11730,0.41492856
11731,0.16840059
11732,0.18013275
11733,0.12479013
11734,0.18186373
11735,0.18978411
11736,0.3226084
11737,0.20793408
11738,0.16008013
11739,0.9687048
11740,0.2892297
11741,0.3655753
11742,0.25077546
11743,0.12265295
11744,0.3655753
11745,0.43515098
11746,0.41547334
11747,0.22990924
11748,0.96939397
11749,0.1470316
11750,0.22635633
11751,0.22635633
11752,0.18978411
11753,0.20793408
11754,0.035559714
11755,0.41492856
11756,0.017673671
11757,0.41815883
11758,0.39726943
11759,0.4366004
11760,0.33305484
11761,0.9687048
11762,0.9821769
11763,0.22635633
11764,0.22635633
11765,0.4778667
11766,0.18978411
11767,0.9948712
11768,0.18978411
11769,0.4387623
11770,0.4503389
11771,0.3632741
11772,0.22545904
11773,0.22635633
11774,0.18978411
11775,0.18978411
11776,0.18978411
11777,0.18978411
11778,0.22990924
11779,0.97413874
11780,0.37185752
11781,0.25395703
11782,0.41492856
11783,0.18978411
11784,0.9821769
11785,0.41492856
11786,0.20793408
11787,0.38577682
11788,0.3655753
11789,0.1994952
11790,0.22464377
11791,0.9687048
11792,0.16885358
11793,0.46301556
11794,0.22635633
11795,0.40304542
11796,0.22635633
11797,0.1961419
11798,0.22635633
11799,0.22635633
11800,0.22990924
11801,0.22990924
11802,0.14753956
11803,0.14380825
11804,0.19475007
11805,0.1445955
11806,0.18978411
11807,0.41492856
11808,0.96626925
11809,0.32472968
11810,0.32472968
11811,0.26391816
11812,0.3160913
11813,0.45588636
11814,0.22635633
11815,0.16698223
11816,0.5308715
11817,0.22635633
11818,0.46285582
11819,0.28935027
11820,0.4556964
11821,0.1994952
11822,0.1994952
11823,0.4415056
