Opportunity_ID,Target
10689,0.5068871
10690,0.48944676
10691,0.34929347
10692,0.64643353
10693,0.34929347
10694,0.34929347
10695,0.44745475
10696,0.44745475
10697,0.30683738
10698,0.41101456
10699,0.30683738
10700,0.44839257
10701,0.44839257
10702,0.44839257
10703,0.44839257
10704,0.4386996
10705,0.2907064
10706,0.23533243
10707,0.5045831
10708,0.44035375
10709,0.32732093
10710,0.4032542
10711,0.4032542
10712,0.4386996
10713,0.4032542
10714,0.29597324
10715,0.27707344
10716,0.30839807
10717,0.41377378
10718,0.34929347
10719,0.34036618
10720,0.562335
10721,0.33952928
10722,0.4386996
10723,0.4386996
10724,0.4386996
10725,0.3360262
10726,0.30644363
10727,0.5045831
10728,0.32732093
10729,0.57222944
10730,0.22428358
10731,0.39345163
10732,0.2894743
10733,0.2894743
10734,0.41377378
10735,0.34036618
10736,0.27707344
10737,0.34042072
10738,0.35887623
10739,0.3461361
10740,0.43316817
10741,0.34929347
10742,0.37954956
10743,0.46304542
10744,0.46304542
10745,0.46304542
10746,0.46304542
10747,0.46304542
10748,0.37659013
10749,0.34042072
10750,0.4032542
10751,0.60255724
10752,0.60255724
10753,0.46972144
10754,0.36335456
10755,0.3137002
10756,0.300987
10757,0.34929347
10758,0.2506023
10759,0.35712355
10760,0.7140443
10761,0.34929347
10762,0.34042072
10763,0.34042072
10764,0.44493043
10765,0.5960742
10766,0.63740647
10767,0.63740647
10768,0.472906
10769,0.31929612
10770,0.48320115
10771,0.47561222
10772,0.4386996
10773,0.30644363
10774,0.70453036
10775,0.76511276
10776,0.5416894
10777,0.39472944
10778,0.23069441
10779,0.27707344
10780,0.2583136
10781,0.33872497
10782,0.56579757
10783,0.71952474
10784,0.30199593
10785,0.63759583
10786,0.56579757
10787,0.34042072
10788,0.49032092
10789,0.45325345
10790,0.58658373
10791,0.38336337
10792,0.5110974
10793,0.4386996
10794,0.4386996
10795,0.44493043
10796,0.33952928
10797,0.3853861
10798,0.44745475
10799,0.33952928
10800,0.3853861
10801,0.7378863
10802,0.2951836
10803,0.7618756
10804,0.23577827
10805,0.7689089
10806,0.20896429
10807,0.57273763
10808,0.41868567
10809,0.28554422
10810,0.815592
10811,0.23061293
10812,0.46277028
10813,0.65751565
10814,0.7270798
10815,0.24971324
10816,0.42604458
10817,0.7726201
10818,0.45591635
10819,0.42604458
10820,0.45520753
10821,0.35887623
10822,0.79182065
10823,0.42716444
10824,0.38935477
10825,0.35020125
10826,0.24654913
10827,0.32732093
10828,0.40242618
10829,0.23069441
10830,0.30048275
10831,0.27707344
10832,0.53152525
10833,0.60255724
10834,0.550478
10835,0.4838723
10836,0.25727665
10837,0.32937515
10838,0.29775035
10839,0.34929347
10840,0.5960742
10841,0.34045923
10842,0.28214294
10843,0.3366127
10844,0.29340118
10845,0.3158517
10846,0.63759583
10847,0.550478
10848,0.35712355
10849,0.31007075
10850,0.2435615
10851,0.69941753
10852,0.31090105
10853,0.33676577
10854,0.36435157
10855,0.47547716
10856,0.52160656
10857,0.18612278
10858,0.3426093
10859,0.5960742
10860,0.7418856
10861,0.8660024
10862,0.48905414
10863,0.63059086
10864,0.28554422
10865,0.24506992
10866,0.80888826
10867,0.75360835
10868,0.31740612
10869,0.7485545
10870,0.46972144
10871,0.30839807
10872,0.7759847
10873,0.5960742
10874,0.63740647
10875,0.42716444
10876,0.36835247
10877,0.2703303
10878,0.28785574
10879,0.6763549
10880,0.6644278
10881,0.3810082
10882,0.63133466
10883,0.35422987
10884,0.4825526
10885,0.22168213
10886,0.414773
10887,0.601936
10888,0.45464957
10889,0.34042072
10890,0.45464957
10891,0.44493043
10892,0.31375247
10893,0.36492133
10894,0.39655995
10895,0.4059953
10896,0.63740647
10897,0.63740647
10898,0.8398504
10899,0.57222944
10900,0.30839807
10901,0.2648037
10902,0.38134515
10903,0.60255724
